Type de budget,Agrégat,Montant en € par habitant
VILLEMOMBLE,Fonds de roulement,621.632564378766
VILLEPINTE,Fonds de roulement,205.091194609284
VILLETANEUSE,Fonds de roulement,156.83659469365
AUBERVILLIERS,Crédits de trésorerie,0
AULNAY-SOUS-BOIS,Crédits de trésorerie,0
BAGNOLET,Crédits de trésorerie,0
BLANC-MESNIL (LE ),Crédits de trésorerie,0
BOBIGNY,Crédits de trésorerie,0
BONDY,Crédits de trésorerie,0
LE BOURGET,Crédits de trésorerie,0
CLICHY-SOUS-BOIS,Crédits de trésorerie,0
COUBRON,Crédits de trésorerie,0
COURNEUVE (LA ),Crédits de trésorerie,0
DRANCY,Crédits de trésorerie,51.2931034482759
DUGNY,Crédits de trésorerie,0
EPINAY-SUR-SEINE,Crédits de trésorerie,0
GAGNY,Crédits de trésorerie,0
GOURNAY-SUR-MARNE,Crédits de trésorerie,0
ILE-SAINT-DENIS (L' ),Crédits de trésorerie,0
LILAS (LES),Crédits de trésorerie,0
LIVRY-GARGAN,Crédits de trésorerie,9.08017797148824
MONTFERMEIL,Crédits de trésorerie,0
MONTREUIL,Crédits de trésorerie,0
NEUILLY-PLAISANCE,Crédits de trésorerie,0
NEUILLY-SUR-MARNE,Crédits de trésorerie,0
NOISY-LE-GRAND,Crédits de trésorerie,0
NOISY-LE-SEC,Crédits de trésorerie,0
PANTIN,Crédits de trésorerie,0
PAVILLONS-SOUS-BOIS (LES),Crédits de trésorerie,0
PIERREFITTE-SUR-SEINE,Crédits de trésorerie,84.7543818015391
PRE-SAINT-GERVAIS (LE ),Crédits de trésorerie,0
RAINCY (LE ),Crédits de trésorerie,0
ROMAINVILLE,Crédits de trésorerie,0
ROSNY-SOUS-BOIS,Crédits de trésorerie,0
SAINT-DENIS,Crédits de trésorerie,13.9147397809435
SAINT-OUEN,Crédits de trésorerie,31.9071175621089
SEVRAN,Crédits de trésorerie,75.4357406598642
STAINS,Crédits de trésorerie,183.111855184681
TREMBLAY-EN-FRANCE,Crédits de trésorerie,0
VAUJOURS,Crédits de trésorerie,0
VILLEMOMBLE,Crédits de trésorerie,0
VILLEPINTE,Crédits de trésorerie,0
VILLETANEUSE,Crédits de trésorerie,0
AUBERVILLIERS,Autres dépenses de fonctionnement,46.1294611178464
AULNAY-SOUS-BOIS,Autres dépenses de fonctionnement,27.4481352866702
BAGNOLET,Autres dépenses de fonctionnement,29.5542859508237
BLANC-MESNIL (LE ),Autres dépenses de fonctionnement,23.5931328059184
BOBIGNY,Autres dépenses de fonctionnement,35.2052974058182
BONDY,Autres dépenses de fonctionnement,152.568812311497
LE BOURGET,Autres dépenses de fonctionnement,23.2958882334677
CLICHY-SOUS-BOIS,Autres dépenses de fonctionnement,46.2155014783559
COUBRON,Autres dépenses de fonctionnement,30.4105720250524
COURNEUVE (LA ),Autres dépenses de fonctionnement,28.8032365316792
DRANCY,Autres dépenses de fonctionnement,30.7038428160921
DUGNY,Autres dépenses de fonctionnement,25.0061597321857
EPINAY-SUR-SEINE,Autres dépenses de fonctionnement,38.6385230085458
GAGNY,Autres dépenses de fonctionnement,13.2143477379292
GOURNAY-SUR-MARNE,Autres dépenses de fonctionnement,27.2404550741496
ILE-SAINT-DENIS (L' ),Autres dépenses de fonctionnement,26.807903930131
LILAS (LES),Autres dépenses de fonctionnement,19.666786461968
LIVRY-GARGAN,Autres dépenses de fonctionnement,32.9535907563788
MONTFERMEIL,Autres dépenses de fonctionnement,35.3644278549384
MONTREUIL,Autres dépenses de fonctionnement,29.9185324975381
NEUILLY-PLAISANCE,Autres dépenses de fonctionnement,36.388492160937
NEUILLY-SUR-MARNE,Autres dépenses de fonctionnement,30.3667945439042
NOISY-LE-GRAND,Autres dépenses de fonctionnement,54.7423523180838
NOISY-LE-SEC,Autres dépenses de fonctionnement,17.3943623988401
PANTIN,Autres dépenses de fonctionnement,37.9654872677841
PAVILLONS-SOUS-BOIS (LES),Autres dépenses de fonctionnement,31.3382293365377
PIERREFITTE-SUR-SEINE,Autres dépenses de fonctionnement,23.3598959216192
PRE-SAINT-GERVAIS (LE ),Autres dépenses de fonctionnement,19.5691560058871
RAINCY (LE ),Autres dépenses de fonctionnement,19.456600230493
ROMAINVILLE,Autres dépenses de fonctionnement,29.6483952722339
ROSNY-SOUS-BOIS,Autres dépenses de fonctionnement,28.0516763470646
SAINT-DENIS,Autres dépenses de fonctionnement,32.5284091559883
SAINT-OUEN,Autres dépenses de fonctionnement,80.6202419472992
SEVRAN,Autres dépenses de fonctionnement,24.5732834398698
STAINS,Autres dépenses de fonctionnement,33.8312208328974
TREMBLAY-EN-FRANCE,Autres dépenses de fonctionnement,19.7111571146529
VAUJOURS,Autres dépenses de fonctionnement,65.5030366789875
VILLEMOMBLE,Autres dépenses de fonctionnement,17.7906510250108
VILLEPINTE,Autres dépenses de fonctionnement,22.9333897177084
VILLETANEUSE,Autres dépenses de fonctionnement,29.1184543064298
AUBERVILLIERS,Autres dépenses d'investissement,10.175841477596
AULNAY-SOUS-BOIS,Autres dépenses d'investissement,45.7348724905046
BAGNOLET,Autres dépenses d'investissement,0.379733145679847
BLANC-MESNIL (LE ),Autres dépenses d'investissement,197.480818957624
BOBIGNY,Autres dépenses d'investissement,29.7059402432784
BONDY,Autres dépenses d'investissement,10.0665349094247
LE BOURGET,Autres dépenses d'investissement,0
CLICHY-SOUS-BOIS,Autres dépenses d'investissement,13.9607062888276
COUBRON,Autres dépenses d'investissement,0
COURNEUVE (LA ),Autres dépenses d'investissement,7.21143135108841
DRANCY,Autres dépenses d'investissement,5.68328678160927
DUGNY,Autres dépenses d'investissement,0
EPINAY-SUR-SEINE,Autres dépenses d'investissement,0.108457244033316
GAGNY,Autres dépenses d'investissement,1.4394859967051
GOURNAY-SUR-MARNE,Autres dépenses d'investissement,0
ILE-SAINT-DENIS (L' ),Autres dépenses d'investissement,1.09197461790393
LILAS (LES),Autres dépenses d'investissement,8.91192428471738
LIVRY-GARGAN,Autres dépenses d'investissement,8.23840166167257
MONTFERMEIL,Autres dépenses d'investissement,4.13624074074078
MONTREUIL,Autres dépenses d'investissement,6.78143114158017
NEUILLY-PLAISANCE,Autres dépenses d'investissement,7.27829240649792
NEUILLY-SUR-MARNE,Autres dépenses d'investissement,15.0478829212845
NOISY-LE-GRAND,Autres dépenses d'investissement,447.980994166411
NOISY-LE-SEC,Autres dépenses d'investissement,44.9616131823923
PANTIN,Autres dépenses d'investissement,15.1064086995922
PAVILLONS-SOUS-BOIS (LES),Autres dépenses d'investissement,7.18071581838469
PIERREFITTE-SUR-SEINE,Autres dépenses d'investissement,9.31500152557887
PRE-SAINT-GERVAIS (LE ),Autres dépenses d'investissement,8.08957319144119
RAINCY (LE ),Autres dépenses d'investissement,0.511621584977301
ROMAINVILLE,Autres dépenses d'investissement,14.5461201317574
ROSNY-SOUS-BOIS,Autres dépenses d'investissement,108.938630596015
SAINT-DENIS,Autres dépenses d'investissement,19.609529672847
SAINT-OUEN,Autres dépenses d'investissement,153.519328575316
SEVRAN,Autres dépenses d'investissement,2.91989141223645
STAINS,Autres dépenses d'investissement,6.55355132363712
TREMBLAY-EN-FRANCE,Autres dépenses d'investissement,4.83198260322187
VAUJOURS,Autres dépenses d'investissement,71.9373883992039
VILLEMOMBLE,Autres dépenses d'investissement,0.494832867674286
VILLEPINTE,Autres dépenses d'investissement,0
VILLETANEUSE,Autres dépenses d'investissement,0
AUBERVILLIERS,Autres recettes de fonctionnement,28.4176528441
AULNAY-SOUS-BOIS,Autres recettes de fonctionnement,50.4790076565982
BAGNOLET,Autres recettes de fonctionnement,1.71520959240547
BLANC-MESNIL (LE ),Autres recettes de fonctionnement,35.8356100062262
BOBIGNY,Autres recettes de fonctionnement,49.2658845411957
BONDY,Autres recettes de fonctionnement,18.1543401210168
LE BOURGET,Autres recettes de fonctionnement,7.42114871158032
CLICHY-SOUS-BOIS,Autres recettes de fonctionnement,17.6915560944819
COUBRON,Autres recettes de fonctionnement,47.9821816283925
COURNEUVE (LA ),Autres recettes de fonctionnement,38.212272893105
DRANCY,Autres recettes de fonctionnement,51.0702238505749
DUGNY,Autres recettes de fonctionnement,47.3771037780967
EPINAY-SUR-SEINE,Autres recettes de fonctionnement,19.7740728829789
GAGNY,Autres recettes de fonctionnement,26.5823936129768
GOURNAY-SUR-MARNE,Autres recettes de fonctionnement,14.3535533585345
ILE-SAINT-DENIS (L' ),Autres recettes de fonctionnement,12.2459143013101
LILAS (LES),Autres recettes de fonctionnement,53.5395481507327
LIVRY-GARGAN,Autres recettes de fonctionnement,35.0876934077908
MONTFERMEIL,Autres recettes de fonctionnement,24.124160493827
MONTREUIL,Autres recettes de fonctionnement,35.1147976479053
NEUILLY-PLAISANCE,Autres recettes de fonctionnement,48.327472610502
NEUILLY-SUR-MARNE,Autres recettes de fonctionnement,69.8136638249506
NOISY-LE-GRAND,Autres recettes de fonctionnement,39.6631711697881
NOISY-LE-SEC,Autres recettes de fonctionnement,23.592504794873
PANTIN,Autres recettes de fonctionnement,25.173043588582
PAVILLONS-SOUS-BOIS (LES),Autres recettes de fonctionnement,241.637351300318
PIERREFITTE-SUR-SEINE,Autres recettes de fonctionnement,9.08200901786632
PRE-SAINT-GERVAIS (LE ),Autres recettes de fonctionnement,10.8528087852371
RAINCY (LE ),Autres recettes de fonctionnement,216.633136058572
ROMAINVILLE,Autres recettes de fonctionnement,20.569358651424
ROSNY-SOUS-BOIS,Autres recettes de fonctionnement,38.4506491823789
SAINT-DENIS,Autres recettes de fonctionnement,27.6732349309184
SAINT-OUEN,Autres recettes de fonctionnement,60.9532698465853
SEVRAN,Autres recettes de fonctionnement,38.7387890578475
STAINS,Autres recettes de fonctionnement,71.739946897562
TREMBLAY-EN-FRANCE,Autres recettes de fonctionnement,29.5076397035678
VAUJOURS,Autres recettes de fonctionnement,38.7118680693775
VILLEMOMBLE,Autres recettes de fonctionnement,17.4305857205376
VILLEPINTE,Autres recettes de fonctionnement,24.4839279574068
VILLETANEUSE,Autres recettes de fonctionnement,9.62493984543072
AUBERVILLIERS,Autres recettes d'investissement,31.0057055199545
AULNAY-SOUS-BOIS,Autres recettes d'investissement,44.988254416109
BAGNOLET,Autres recettes d'investissement,69.935711841488
BLANC-MESNIL (LE ),Autres recettes d'investissement,273.210793685676
BOBIGNY,Autres recettes d'investissement,72.9486115813093
BONDY,Autres recettes d'investissement,11.2484029898278
LE BOURGET,Autres recettes d'investissement,243.500193107731
CLICHY-SOUS-BOIS,Autres recettes d'investissement,9.60693697883791
COUBRON,Autres recettes d'investissement,15.3306805845511
COURNEUVE (LA ),Autres recettes d'investissement,2.20700425635414
DRANCY,Autres recettes d'investissement,131.913987787356
DUGNY,Autres recettes d'investissement,0.143472022955524
EPINAY-SUR-SEINE,Autres recettes d'investissement,-8.60579233590489
GAGNY,Autres recettes d'investissement,4.39947560511976
GOURNAY-SUR-MARNE,Autres recettes d'investissement,232.625763303286
ILE-SAINT-DENIS (L' ),Autres recettes d'investissement,1.85234716157205
LILAS (LES),Autres recettes d'investissement,51.2427874214934
LIVRY-GARGAN,Autres recettes d'investissement,55.0626979478798
MONTFERMEIL,Autres recettes d'investissement,2.08206905864199
MONTREUIL,Autres recettes d'investissement,15.9925420422695
NEUILLY-PLAISANCE,Autres recettes d'investissement,60.548175765017
NEUILLY-SUR-MARNE,Autres recettes d'investissement,413.991716396704
NOISY-LE-GRAND,Autres recettes d'investissement,540.585222597482
NOISY-LE-SEC,Autres recettes d'investissement,28.3388688777658
PANTIN,Autres recettes d'investissement,224.076190484821
PAVILLONS-SOUS-BOIS (LES),Autres recettes d'investissement,41.4905154064029
PIERREFITTE-SUR-SEINE,Autres recettes d'investissement,7.69444519781673
PRE-SAINT-GERVAIS (LE ),Autres recettes d'investissement,8.08957319144119
RAINCY (LE ),Autres recettes d'investissement,486.019383770592
ROMAINVILLE,Autres recettes d'investissement,425.631797713621
ROSNY-SOUS-BOIS,Autres recettes d'investissement,32.618319631847
SAINT-DENIS,Autres recettes d'investissement,1.32375017896771
SAINT-OUEN,Autres recettes d'investissement,66.2854626509554
SEVRAN,Autres recettes d'investissement,241.174506689959
STAINS,Autres recettes d'investissement,-3.09943339960239
TREMBLAY-EN-FRANCE,Autres recettes d'investissement,92.390158802827
VAUJOURS,Autres recettes d'investissement,274.053176002275
VILLEMOMBLE,Autres recettes d'investissement,162.910218803649
VILLEPINTE,Autres recettes d'investissement,112.69055404581
VILLETANEUSE,Autres recettes d'investissement,2.7748394550235
AUBERVILLIERS,Achats et charges externes,198.645898136923
AULNAY-SOUS-BOIS,Achats et charges externes,442.746068849099
BAGNOLET,Achats et charges externes,360.748903606811
BLANC-MESNIL (LE ),Achats et charges externes,331.67084001758
BOBIGNY,Achats et charges externes,337.611831082943
BONDY,Achats et charges externes,339.619351267305
LE BOURGET,Achats et charges externes,432.636649487737
CLICHY-SOUS-BOIS,Achats et charges externes,475.829408325305
COUBRON,Achats et charges externes,300.754759916493
COURNEUVE (LA ),Achats et charges externes,343.571745105193
DRANCY,Achats et charges externes,315.606557614943
DUGNY,Achats et charges externes,454.929340985175
EPINAY-SUR-SEINE,Achats et charges externes,191.267220003975
GAGNY,Achats et charges externes,246.580682296287
GOURNAY-SUR-MARNE,Achats et charges externes,322.238226228555
ILE-SAINT-DENIS (L' ),Achats et charges externes,257.51516239083
LILAS (LES),Achats et charges externes,295.771881106071
LIVRY-GARGAN,Achats et charges externes,218.170510078998
MONTFERMEIL,Achats et charges externes,327.153875
MONTREUIL,Achats et charges externes,310.842103817893
NEUILLY-PLAISANCE,Achats et charges externes,246.291240555346
NEUILLY-SUR-MARNE,Achats et charges externes,284.656974708724
NOISY-LE-GRAND,Achats et charges externes,323.607229812711
NOISY-LE-SEC,Achats et charges externes,302.692149038686
PANTIN,Achats et charges externes,361.02663017671
PAVILLONS-SOUS-BOIS (LES),Achats et charges externes,240.599278173547
PIERREFITTE-SUR-SEINE,Achats et charges externes,210.490302403634
PRE-SAINT-GERVAIS (LE ),Achats et charges externes,327.514146948941
RAINCY (LE ),Achats et charges externes,397.277515422683
ROMAINVILLE,Achats et charges externes,312.824071304011
ROSNY-SOUS-BOIS,Achats et charges externes,441.507965999464
SAINT-DENIS,Achats et charges externes,328.826149688596
SAINT-OUEN,Achats et charges externes,350.96789426317
SEVRAN,Achats et charges externes,387.685032357962
STAINS,Achats et charges externes,258.692232395103
TREMBLAY-EN-FRANCE,Achats et charges externes,445.618750751094
VAUJOURS,Achats et charges externes,435.432829115724
VILLEMOMBLE,Achats et charges externes,233.559274581748
VILLEPINTE,Achats et charges externes,338.39024319228
VILLETANEUSE,Achats et charges externes,334.855970042228
AUBERVILLIERS,Autres dotations de fonctionnement,4.16850582675607
AULNAY-SOUS-BOIS,Autres dotations de fonctionnement,7.45181165973353
BAGNOLET,Autres dotations de fonctionnement,-0.0774898584319894
BLANC-MESNIL (LE ),Autres dotations de fonctionnement,8.95535289162363
BOBIGNY,Autres dotations de fonctionnement,13.7031846632288
BONDY,Autres dotations de fonctionnement,2.88216781251756
LE BOURGET,Autres dotations de fonctionnement,0.00782365724930146
CLICHY-SOUS-BOIS,Autres dotations de fonctionnement,5.4305504800505
COURNEUVE (LA ),Autres dotations de fonctionnement,1.80705338684179
DRANCY,Autres dotations de fonctionnement,6.30969827586207
EPINAY-SUR-SEINE,Autres dotations de fonctionnement,3.44438020560444
GAGNY,Autres dotations de fonctionnement,1.55668483081992
LILAS (LES),Autres dotations de fonctionnement,2.10402128401954
LIVRY-GARGAN,Autres dotations de fonctionnement,3.59193680196132
MONTFERMEIL,Autres dotations de fonctionnement,0.113194444444444
MONTREUIL,Autres dotations de fonctionnement,4.62772706613135
NEUILLY-PLAISANCE,Autres dotations de fonctionnement,1.64813940309785
NOISY-LE-GRAND,Autres dotations de fonctionnement,2.61412342646607
NOISY-LE-SEC,Autres dotations de fonctionnement,12.3946999111194
PANTIN,Autres dotations de fonctionnement,7.81968282736747
PAVILLONS-SOUS-BOIS (LES),Autres dotations de fonctionnement,0.869753669212943
PIERREFITTE-SUR-SEINE,Autres dotations de fonctionnement,0.430586161304539
ROMAINVILLE,Autres dotations de fonctionnement,16.3841116062779
ROSNY-SOUS-BOIS,Autres dotations de fonctionnement,5.84766776874274
SAINT-DENIS,Autres dotations de fonctionnement,9.71740997923975
SAINT-OUEN,Autres dotations de fonctionnement,7.00156972728605
SEVRAN,Autres dotations de fonctionnement,7.79849902727598
STAINS,Autres dotations de fonctionnement,3.56589410903003
TREMBLAY-EN-FRANCE,Autres dotations de fonctionnement,8.26618787375891
VAUJOURS,Autres dotations de fonctionnement,0.00597099800966733
VILLEMOMBLE,Autres dotations de fonctionnement,0.140505604739624
VILLEPINTE,Autres dotations de fonctionnement,4.28855859353336
VILLETANEUSE,Autres dotations de fonctionnement,3.13935144609991
AUBERVILLIERS,Autres dotations et subventions,65.8830258307148
AULNAY-SOUS-BOIS,Autres dotations et subventions,26.5187376861397
BAGNOLET,Autres dotations et subventions,80.2440105417115
BLANC-MESNIL (LE ),Autres dotations et subventions,36.2703933633667
BOBIGNY,Autres dotations et subventions,152.161674802189
BONDY,Autres dotations et subventions,41.5792753976134
LE BOURGET,Autres dotations et subventions,78.4885613163614
CLICHY-SOUS-BOIS,Autres dotations et subventions,202.62804956646
COUBRON,Autres dotations et subventions,27.3918810020877
COURNEUVE (LA ),Autres dotations et subventions,139.69966970692
DRANCY,Autres dotations et subventions,60.1715331896552
DUGNY,Autres dotations et subventions,18.6122152080344
EPINAY-SUR-SEINE,Autres dotations et subventions,58.8754051563714
GAGNY,Autres dotations et subventions,9.98126067672031
GOURNAY-SUR-MARNE,Autres dotations et subventions,53.2293050305321
ILE-SAINT-DENIS (L' ),Autres dotations et subventions,10.2631468340611
LILAS (LES),Autres dotations et subventions,30.6122221737613
LIVRY-GARGAN,Autres dotations et subventions,20.4153200762735
MONTFERMEIL,Autres dotations et subventions,113.307444830247
MONTREUIL,Autres dotations et subventions,79.6145614915537
NEUILLY-PLAISANCE,Autres dotations et subventions,14.2895603513411
NEUILLY-SUR-MARNE,Autres dotations et subventions,65.9984964478545
NOISY-LE-GRAND,Autres dotations et subventions,86.7481403131716
NOISY-LE-SEC,Autres dotations et subventions,134.174319128035
PANTIN,Autres dotations et subventions,116.199016946081
PAVILLONS-SOUS-BOIS (LES),Autres dotations et subventions,51.1413479529654
PIERREFITTE-SUR-SEINE,Autres dotations et subventions,125.954031596434
PRE-SAINT-GERVAIS (LE ),Autres dotations et subventions,20.3294679044492
RAINCY (LE ),Autres dotations et subventions,24.0152287980476
ROMAINVILLE,Autres dotations et subventions,246.014625847704
