"dpt","commune","personnel","emprunt","equipement","etat","pop"
"17","Saint-Georges-de-Longuepierre",0.06067366,5e-04,0.04639388,0.040687,234
"17","Saint-Georges-des-Agoûts",0.08873045,0,0.05710748,0.07631957,287
"17","Saint-Georges-des-Coteaux",0.60432708,0.00760349,1.32004034,0.34540868,2883
"17","Saint-Georges-du-Bois",0.63191163,0,0.27610453,0.2344216,1860
"17","Saint-Germain-de-Lusignan",0.41987799,0.000644,0.47973102,0.30708035,1423
"17","Saint-Germain-de-Vibrac",0.01156473,0,0.0035664,0.04605321,187
"17","Saint-Germain-du-Seudre",0.10459375,0,0.29788737,0.08524018,422
"17","Saint-Grégoire-d'Ardennes",0.02541678,0,0.0117581,0.03761287,147
"17","Saint-Hilaire-de-Villefranche",0.63417401,0,0.1662626,0.3228917,1363
"17","Saint-Hilaire-du-Bois",0.07703204,0,0.03443696,0.0598837,309
"17","Saint-Hippolyte",0.31580513,0.20065129,0.25173122,0.22722843,1502
"17","Saint-Jean-d'Angély",4.74327955,1.00263323,3.96878351,1.80318809,7131
"17","Saint-Jean-d'Angle",0.18160285,0,0.03879171,0.09190726,706
"17","Saint-Jean-de-Liversay",1.40230863,0.004427,0.60006965,0.851763,3083
"17","Saint-Julien-de-l'Escap",0.15487996,0,0.08784649,0.12758808,876
"17","Saint-Just-Luzac",0.82017941,0.5,1.0929582,0.44267858,2098
"17","Saint-Laurent-de-la-Prée",0.85222864,0.001453,0.85178077,0.30111894,2332
"17","Saint-Léger",0.16848971,5e-04,0.16290826,0.06812964,672
"17","Saint-Loup",0.09027905,0,0.20169152,0.05407526,314
"17","Saint-Maigrin",0.10462456,0,0.05689148,0.18906668,541
"17","Saint-Mandé-sur-Brédoire",0.07298231,0.0012,0.1732516,0.067112,306
"17","Saint-Mard",0.47074489,0,0.06726461,0.16860122,1254
"17","Saint-Martial",0.0307476,0.000495,0.0001548,0.03083828,116
"17","Saint-Martial-de-Mirambeau",0.11106539,0.000784,0.24800045,0.04868407,310
"17","Saint-Martial-de-Vitaterne",0.08719949,0,0.47039693,0.11644804,561
"17","Saint-Martial-sur-Né",0.10245501,0,0.18635506,0.13702909,442
"17","Saint-Martin-d'Ary",0.17693442,0.00031575,1.40345752,0.15447432,479
"17","Saint-Martin-de-Coux",0.13388675,0.2,0.27529237,0.13381815,479
"17","Saint-Martin-de-Juillers",0.03323263,0,0.0042672,0.035912,157
"17","Saint-Martin-de-Ré",2.05837805,0.55306677,2.82624476,0.61833378,2286
"17","Saint-Médard",0.01749141,0,0.00047448,0.024331,87
"17","Saint-Médard-d'Aunis",0.69632109,0,0.47179773,0.240756,2393
"17","Saint-Nazaire-sur-Charente",0.45060233,0.0012,0.61289336,0.16469792,1229
"17","Saint-Ouen-d'Aunis",0.79707952,2e-04,0.33070814,0.43166924,2115
"17","Saint-Ouen-la-Thène",0.03835055,0,0.01419604,0.02414215,137
"17","Saint-Palais-de-Négrignac",0.09116646,0,0.07260066,0.08796552,429
"17","Saint-Palais-de-Phiolin",0.04222814,0,0.03284362,0.03898289,216
"17","Saint-Palais-sur-Mer",4.64349628,0.0034686,3.9884759,0.90815475,3996
"17","Saint-Pardoult",0.04405232,0,0.00418164,0.04422316,222
"17","Saint-Pierre-d'Amilly",0.13152022,0,0.04204909,0.08208658,558
"17","Saint-Pierre-d'Oléron",5.40766849,0.001121,3.00021835,1.62682402,6725
"17","Saint-Pierre-de-Juillers",0.08561466,0,0.03212159,0.06395172,351
"17","Saint-Pierre-de-l'Isle",0.0650967,0,0.00614209,0.07045355,266
"17","Saint-Pierre-du-Palais",0.16952635,0.12601623,0.17858301,0.10695234,350
"17","Saint-Pierre-La-Noue",0.61192502,0,0.1281696,0.22875173,1600
"17","Saint-Porchaire",0.49219195,0,2.05461942,0.504029,1965
"17","Saint-Quantin-de-Rançanne",0.0505696,0.00118,0.04973023,0.05334523,257
"17","Saint-Rogatien",0.91361613,0,0.84477457,0.28016876,2459
"17","Saint-Romain-de-Benet",0.32581209,4e-04,0.36488832,0.333763,1777
"17","Saint-Saturnin-du-Bois",0.18411154,0,0.09511274,0.1304285,923
"17","Saint-Sauvant",0.07561292,0,0.05448678,0.069257,512
"17","Saint-Sauveur-d'Aunis",0.47612794,0,0.74137559,0.27722817,1773
"17","Saint-Savinien",1.09276804,0.130517,1.5923798,0.691917,2555
"17","Saint-Seurin-de-Palenne",0.03193051,0.2,0.03192608,0.04487939,173
"17","Saint-Sever-de-Saintonge",0.15868631,0,0.06259031,0.086198,648
"17","Saint-Séverin-sur-Boutonne",0.02510409,0,0.00896091,0.03076587,97
"17","Saint-Sigismond-de-Clermont",0.04504501,0.00147,0.03952782,0.05125479,162
"17","Saint-Simon-de-Bordes",0.23546957,0.00079,0.229551,0.18846294,786
"17","Saint-Simon-de-Pellouaille",0.15918465,0,0.11223647,0.137771,699
"17","Saint-Sorlin-de-Conac",0.06437863,0,0.0045684,0.06341663,203
"17","Saint-Sornin",0.17116408,0.1,0.20957472,0.06976052,427
"17","Saint-Sulpice-d'Arnoult",0.22311958,0,0.06048956,0.20609027,929
"17","Saint-Sulpice-de-Royan",1.72646686,0,1.6381825,0.61787274,3450
"17","Saint-Thomas-de-Conac",0.24820983,0.07501967,0.13487037,0.18166868,584
"17","Saint-Trojan-les-Bains",1.20121815,0.00096,1.07313016,0.65681814,1140
"17","Saint-Vaize",0.1657777,0,0.16577718,0.057133,658
"17","Saint-Vivien",0.4079714,0.085,0.09840691,0.0879227,1416
"17","Saint-Xandre",2.02974028,6e-04,1.34751664,0.74470699,5511
"17","Sainte-Colombe",0.03070282,0.00048,0.0314496,0.03572107,108
"17","Sainte-Gemme",0.43515415,0,0.27724434,0.29140505,1376
"17","Sainte-Lheurine",0.11332154,0.00296912,0.30823553,0.10584441,527
"17","Sainte-Marie-de-Ré",2.22957335,1.73,2.0865208,0.88435075,3458
"17","Sainte-Même",0.08108654,0,0.03130902,0.03284112,237
"17","Sainte-Radegonde",0.27644554,0.000888,0.03583683,0.10784373,585
"17","Sainte-Ramée",0.04603399,0,0,0.033644,115
"17","Sainte-Soulle",1.55034521,0,3.30768923,0.84698504,5059
"17","Saintes",18.33345864,3.91702149,8.8995655,5.94362103,26906
"17","Saleignes",0.02366285,0,0.0039404,0.01858795,59
"17","Salignac-de-Mirambeau",0.07194586,0,0.12628374,0.05337488,168
"17","Salignac-sur-Charente",0.0903754,0,0.14260996,0.11193966,625
"17","Salles-sur-Mer",0.80070525,0.0023,1.40176566,0.18543708,2413
"17","Saujon",3.53729598,0.30068599,1.50479107,2.00882604,7298
"17","Seigné",0.02416643,0,0,0.02309673,86
"17","Semillac",0.01979674,0,0.000399,0.01545912,72
"17","Semoussac",0.07248798,0,0.24270753,0.09722754,394
"17","Semussac",0.76293335,0.3,0.85222934,0.65467747,2519
"17","Siecq",0.07881787,0.02,0.02521254,0.023537,219
"17","Sonnac",0.15267696,0.01,0.04561602,0.0665187,506
"17","Soubise",0.82401694,0.00377148,0.29268249,0.91596231,3686
"17","Soubran",0.1545019,0,0.05235934,0.12069655,422
"17","Soulignonne",0.24241565,0.001055,0.06259746,0.1619451,749
"17","Souméras",0.04918553,0,0.04582828,0.09140171,372
"17","Sousmoulins",0.07160049,0,0.04542006,0.05308624,209
"17","Surgères",3.53572621,0.2,1.91313524,1.87502003,6992
"17","Taillant",0.04349595,0,0.00193305,0.03096754,178
"17","Taillebourg",0.21577271,0,0.19283726,0.11089252,800
"17","Talmont-sur-Gironde",0.14792498,0,0.05068729,0.054249,90
"17","Tanzac",0.05322492,0,0.04593996,0.03859356,304
"17","Taugon",0.23283543,0.095,0.20847531,0.17502472,785
"17","Ternant",0.0406494,0,0.04185142,0.03830903,387
"17","Tesson",0.30098401,0.2024,0.62420515,0.2075577,1168
"17","Thaims",0.05324739,0,0.0147401,0.08106,381
"17","Thairé",0.80351084,0.00046575,0.55807057,0.14987744,1884
"17","Thénac",0.46037661,0,1.2599393,0.43468088,1965
"17","Thézac",0.0630618,0.001138,0.16312018,0.06266176,340
"17","Thors",0.08058907,0.05,0.02421636,0.05777581,471
"17","Tonnay-Boutonne",0.45275525,0,0.27139427,0.25174384,1197
"17","Tonnay-Charente",3.50946907,0.6,2.63867163,1.57386967,8304
"17","Torxé",0.05367342,0,0.2643002,0.03782396,249
"17","Trizay",0.40962081,5e-04,0.79943806,0.245996,1505
"17","Tugéras-Saint-Maurice",0.19750737,0,0.01357291,0.11478987,387
"17","Vanzac",0.03542804,0.00043,0.01053094,0.05897177,186
"17","Varaize",0.13428598,0.572,0.45990956,0.07743018,569
"17","Varzay",0.17586773,0.0563,0.10736079,0.10164319,856
"17","Vaux-sur-Mer",3.08053921,1,2.5474944,0.71081483,4076
"17","Vénérand",0.17303917,0.00055,0.09038023,0.08939341,785
"17","Vergeroux",0.49108625,0.0018,0.14880363,0.13700754,1314
"17","Vergné",0.05503719,0.0745,0.1001463,0.04621803,171
"17","Vérines",0.70564976,0.00061,0.67823687,0.31410916,2374
"17","Vervant",0.05233098,0,0.05636161,0.04239032,237
"17","Vibrac",0.0633247,0,0.04336882,0.04196968,158
"17","Villars-en-Pons",0.04532545,0,0.17500938,0.11919976,591
"17","Villars-les-Bois",0.00336645,0.011652,0.01656611,0.041868,233
"17","Villedoux",0.97477841,1.219,0.65749442,0.60678238,2337
"17","Villemorin",0.03144467,0,0,0.02060291,123
"17","Villeneuve-la-Comtesse",0.2071608,0,0.13753809,0.15845106,756
"17","Villexavier",0.0732436,3e-04,0.06966844,0.0620299,276
"17","Villiers-Couture",0.04140941,0,0.07388157,0.03197629,108
"17","Vinax",0.01355807,0,0.00303,0.026036,64
"17","Virollet",0.06863833,0.00069,0.08767575,0.053829,306
"17","Virson",0.23388502,0,0.01040533,0.10085503,764
"17","Voissay",0.02326941,0,0.0081334,0.03263916,173
"17","Vouhé",0.1452987,0,0.12588759,0.072095,652
"17","Yves",0.418882,0.200196,0.33442716,0.123306,1531
"29","Argol",0.47004944,0,0.34399036,0.32827648,1041
"29","Arzano",0.46584742,0.40033726,1.10757947,0.34560229,1448
"29","Audierne",1.82742485,0,1.609426,1.55424405,3752
"29","Bannalec",2.80702306,0,0.47052338,1.42440807,5869
"29","Baye",0.41998701,0,0.22228625,0.12347,1359
"29","Bénodet",1.51162538,3,6.67994693,0.6867884,3866
"29","Berrien",0.54923278,0,0.25459294,0.32692981,919
"29","Beuzec-Cap-Sizun",0.32447341,0,0.65811012,0.25758236,1038
"29","Bodilis",0.36763576,0,0.76630114,0.35754226,1710
"29","Bohars",1.61333325,8e-05,0.36916425,0.31708415,3680
"29","Bolazec",0.0679504,0,0.4500928,0.07788247,177
"29","Botmeur",0.09912802,0,0.0554546,0.06177625,229
"29","Botsorhel",0.10019119,0,0.15094008,0.088069,438
"29","Bourg-Blanc",0.88351126,0,2.35572885,0.96516371,3605
"29","Brasparts",0.49773822,0.00072568,0.31604407,0.33983897,1058
"29","Brélès",0.20247195,0.3,0.60490509,0.161528,887
"29","Brennilis",0.22907317,0,0.33542094,0.23798156,445
"29","Brest",57.87350868,0.000333,19.30209609,36.47464653,142234
"29","Briec",2.69061886,0,0.98984936,0.871521,5921
"29","Camaret-sur-Mer",1.9929513,1.5,1.10606057,0.566112,2500
"29","Carantec",1.80850242,0.7,2.4422386,0.60323465,3333
"29","Carhaix-Plouguer",4.58855175,2.49,3.93571962,1.83469956,7777
"29","Cast",0.41939772,0,0.35896793,0.25758916,1589
"29","Châteaulin",3.50104131,0.4,1.94033009,1.00438012,5564
"29","Châteauneuf-du-Faou",2.01984192,0.59412035,2.45858303,1.19334681,3738
"29","Cléden-Cap-Sizun",0.28106231,0,0.3252861,0.30167643,930
"29","Cléden-Poher",0.28247679,0,0.81228757,0.20499495,1146
"29","Cléder",1.81694874,0.5505,1.16462602,1.032771,3704
"29","Clohars-Carnoët",3.29438703,0.4,2.62854935,0.72474952,4766
"29","Clohars-Fouesnant",0.51598056,0,0.56286602,0.20676261,2174
"29","Coat-Méal",0.34729824,0,0.05550592,0.21491799,1150
"29","Collorec",0.23274165,4e-04,0.23832718,0.14727349,606
"29","Combrit",2.21504417,0.5,1.34816263,1.07465243,4376
"29","Commana",0.43794647,0,0.6355329,0.43122184,1017
"29","Concarneau",15.14601868,8.301,11.02408166,2.95378482,21469
"29","Confort-Meilars",0.29206782,0.25,0.74446422,0.15288535,893
"29","Coray",0.60563132,0,0.35585721,0.41851398,1918
"29","Crozon",4.17862756,0.004,5.41801436,1.64329174,7538
"29","Daoulas",0.96716534,0.3502,0.76314606,0.41818281,1882
"29","Dinéault",0.48491109,0,0.78478273,0.66047401,1901
"29","Dirinon",0.71230314,0.55022,1.25896274,0.37028457,2271
"29","Douarnenez",11.9795809,1.7505,2.83383948,2.26761799,14560
"29","Edern",0.65807974,0.551897,1.08976195,0.495347,2272
"29","Elliant",1.35924772,0.00031487,1.47689604,1.01806952,3487
"29","Ergué-Gabéric",5.22876457,2.23480004,3.70067799,1.31638776,8763
"29","Fouesnant",6.79517795,2.4,4.07969482,1.52429189,10597
"29","Garlan",0.3625594,0,0.1878662,0.11542196,1083
"29","Gouesnach",0.9275792,0,0.80584147,0.3556921,2852
"29","Gouesnou",3.42436337,0,2.21427606,0.34176624,6461
"29","Gouézec",0.20414663,0,0.53732855,0.26682945,1134
"29","Goulien",0.15474304,0,0.0831415,0.10472723,442
"29","Goulven",0.23150251,4e-04,0.09960527,0.079269,450
"29","Gourlizon",0.28016601,0,0.03710931,0.19401057,949
"29","Guengat",0.36939547,0.18,0.43839614,0.183892,1852
"29","Guerlesquin",0.52550274,0,0.10008001,0.07820992,1313
"29","Guiclan",0.94307358,0,1.08301538,0.802815,2588
"29","Guiler-sur-Goyen",0.22883894,0,0.24295953,0.12719964,532
"29","Guilers",3.10523453,0,0.85192646,1.06385682,8318
"29","Guilligomarc'h",0.2670556,0.20133865,1.10855526,0.10590676,813
"29","Guilvinec",1.46791226,0.0023,1.15673835,0.62594942,2729
"29","Guimaëc",0.422329,0,0.33002934,0.12015714,975
"29","Guimiliau",0.2323949,0.2,0.48276777,0.22115946,1023
"29","Guipavas",6.83675094,0,5.45615504,1.59968083,15823
"29","Guissény",0.56636041,0,1.04853501,0.56297502,2033
"29","Hanvec",0.76313993,0,1.35891623,0.5289504,2078
"29","Henvic",0.46426067,0.04,0.17308532,0.128724,1250
"29","Hôpital-Camfrout",0.84395671,0.5,1.40931385,0.40796164,2302
"29","Huelgoat",0.80164071,0.04294037,0.34915676,0.43206535,1422
"29","Île-de-Batz",0.2969474,2.41044818,0.63500351,0.157351,462
"29","Île-de-Sein",0.30428404,0.277,1.76880264,0.30049956,275
"29","Île-Molène",0.18368036,0,1.56912625,0.29784619,170
"29","Île-Tudy",0.51111942,0.00128774,0.65174418,0.260912,759
"29","Irvillac",0.56082989,0.25,0.33650477,0.28958838,1473
"29","Kergloff",0.28575728,0.3,0.74506651,0.12464415,876
"29","Kerlaz",0.25760421,0,0.55190514,0.06899594,818
"29","Kerlouan",0.66116316,0,0.56012722,0.42024302,2093
"29","Kernilis",0.35994018,0.65,1.39035464,0.29339827,1451
"29","Kernouës",0.17511287,0.1,0.71374776,0.09828118,678
"29","Kersaint-Plabennec",0.26593233,0.0032273,0.82638352,0.30344096,1532
"29","La Feuillée",0.28265531,0.00085482,0.3655682,0.19266599,684
"29","La Forest-Landerneau",0.46997091,0.3,1.44726976,0.20939447,2014
"29","La Forêt-Fouesnant",1.80120948,0,1.22673535,0.52269872,3585
"29","La Martyre",0.18617389,5e-04,0.59780505,0.11433279,769
"29","La Roche-Maurice",0.62077354,0,0.6943599,0.44033101,1871
"29","Lampaul-Guimiliau",0.96258066,0.8,1.31695991,0.191418,2058
"29","Lampaul-Plouarzel",0.87905708,1.8,1.61098013,0.47664259,2203
"29","Lampaul-Ploudalmézeau",0.18791617,0,0.27781899,0.14645813,846
"29","Lanarvily",0.05485972,0,0.29061469,0.053295,421
"29","Landéda",2.06809537,0.98026,1.38679297,1.11829554,3750
"29","Landeleau",0.27779071,0,0.85127353,0.17982285,979
"29","Landerneau",8.06644773,2.8,7.91551404,2.75217561,16819
"29","Landévennec",0.09308217,0,0.10590764,0.09896038,346
"29","Landivisiau",6.01287068,0,3.32476174,2.97924233,9512
"29","Landrévarzec",0.53760621,7e-04,0.25837617,0.318278,1903
"29","Landudal",0.27301802,0.000218,0.49270748,0.143588,920
"29","Landudec",0.34016454,0.55,0.96131972,0.36088787,1533
"29","Landunvez",0.55887963,0,0.70982896,0.3223588,1553
"29","Langolen",0.2133061,0,0.30113231,0.09854111,861
"29","Lanhouarneau",0.27095668,0.00037654,0.34619024,0.30657666,1337
"29","Lanildut",0.29764033,0.20048,0.31392316,0.14396249,979
"29","Lanmeur",0.87802973,0,0.81297552,0.53776486,2400
"29","Lannéanou",0.10237451,0,0.16060832,0.07236167,351
"29","Lannédern",0.12277424,0.00239499,0.07395004,0.06098115,319
"29","Lanneuffret",0.03550648,0.00063129,0.00393084,0.02509997,152
"29","Lannilis",3.94736269,0.00245,1.39543619,1.61369629,5823
"29","Lanrivoaré",0.54366918,1.2,0.48630516,0.373172,1529
"29","Lanvéoc",0.59376716,1.173693,0.49910791,0.54047773,2019
"29","Laz",0.2791318,5e-04,0.54854302,0.14846932,701
"29","Le Cloître-Pleyben",0.13310251,0,0.25055677,0.104552,519
"29","Le Cloître-Saint-Thégonnec",0.21817545,0,1.32110001,0.165513,661
"29","Le Conquet",1.19142556,0,1.77182509,0.53753813,2876
"29","Le Drennec",0.50241928,0,0.51990015,0.38216799,1958
"29","Le Faou",0.68694252,0,0.56807239,0.4383813,1893
"29","Le Folgoët",0.7182901,0,1.18781921,0.42980299,3332
"29","Le Juch",0.16326385,0.00048129,0.99525503,0.1157864,763
"29","Le Relecq-Kerhuon",5.47129119,0,2.43293771,0.878617,12007
"29","Le Tréhou",0.23649378,0,0.27744992,0.10146692,652
"29","Le Trévoux",0.49125433,0.00055,0.33894582,0.3791459,1661
"29","Lennon",0.16869541,0,0.14311339,0.22320496,809
"29","Lesneven",3.18901183,2.5,3.72517381,1.88920596,7583
"29","Leuhan",0.26101981,0.3510222,0.77684334,0.19888149,844
"29","Loc-Brévalaire",0.05786433,0,0.09480572,0.03153709,218
"29","Loc-Eguiner",0.05534931,0,0.18841758,0.08871403,392
"29","Locmaria-Plouzané",2.71144481,1.4,3.0661362,1.17948999,5265
"29","Locmélar",0.14114124,0,0.67026903,0.11180897,486
"29","Locquénolé",0.2463879,0.001338,0.1614875,0.0391463,830
"29","Locquirec",0.89064015,0.00049984,0.645228,0.398018,1571
"29","Locronan",0.33182224,0.5,0.72649208,0.142781,810
"29","Loctudy",2.16506157,0,1.5332772,1.05144463,4117
"29","Locunolé",0.40259698,0.3,0.87086745,0.30553211,1195
"29","Logonna-Daoulas",0.64448566,2e-04,0.5524813,0.45025905,2177
"29","Lopérec",0.23121922,0,0.41742325,0.31564152,1019
"29","Loperhet",1.79789102,0,0.53373264,0.84473187,4044
"29","Loqueffret",0.20331682,0,0.06342267,0.10257847,344
"29","Lothey",0.17096814,0,0.07081906,0.08167254,469
"29","Mahalon",0.28197072,0.25,0.49548597,0.283654,1014
"29","Melgven",1.68030838,0,1.51793584,0.73140336,3473
"29","Mellac",1.35785687,0,0.79730789,0.43920453,3411
"29","Mespaul",0.17568197,0,0.37528437,0.25356528,965
"29","Milizac-Guipronvel",1.40313827,0.5,2.28260542,1.18634139,4717
"29","Moëlan-sur-Mer",3.60665987,0,2.98839148,1.57905166,6916
"29","Morlaix",14.46455022,4.8,5.46224716,4.55868568,15370
"29","Motreff",0.21611323,0.00036,0.99548917,0.11438993,715
"29","Névez",1.82163564,0.665,2.12996578,0.51580683,2757
"29","Ouessant",1.03129927,0.00138926,1.49427702,0.67243871,853
"29","Pencran",1.11775663,0,0.57143528,0.26982594,2193
"29","Penmarch",3.59400126,0,3.32044696,1.44394911,5232
"29","Peumerit",0.24773881,0.00172722,0.08699953,0.21665609,895
"29","Plabennec",4.50679839,0,3.77016057,2.75933446,8770
"29","Pleuven",1.11783533,0.999,3.21256432,0.38809542,3332
"29","Pleyben",1.33717448,0.5008,2.48375292,1.32377034,3878
"29","Pleyber-Christ",1.52916301,0.50119252,0.91774714,0.722146,3259
