"","equiv","NOM_IRIS"
"5140","pauvres","Blanqui"
"5141","pauvres","Blanqui"
"5142","pauvres","Blanqui"
"5143","pauvres","Blanqui"
"5144","pauvres","Blanqui"
"5145","pauvres","Blanqui"
"5146","pauvres","Blanqui"
"5147","pauvres","Blanqui"
"5148","pauvres","Blanqui"
"5149","pauvres","Blanqui"
"5150","pauvres","Blanqui"
"5151","pauvres","Blanqui"
"5152","pauvres","Blanqui"
"5153","pauvres","Blanqui"
"5154","pauvres","Blanqui"
"5155","pauvres","Blanqui"
"5156","pauvres","Blanqui"
"5157","pauvres","Blanqui"
"5158","pauvres","Blanqui"
"5159","pauvres","Blanqui"
"5160","pauvres","Blanqui"
"5161","pauvres","Blanqui"
"5162","pauvres","Blanqui"
"5163","pauvres","Blanqui"
"5164","pauvres","Blanqui"
"5165","pauvres","Blanqui"
"5166","pauvres","Blanqui"
"5167","pauvres","Blanqui"
"5168","pauvres","Blanqui"
"5169","pauvres","Blanqui"
"5170","pauvres","Blanqui"
"5171","pauvres","Blanqui"
"5172","pauvres","Blanqui"
"5173","pauvres","Blanqui"
"5174","pauvres","Blanqui"
"5175","pauvres","Blanqui"
"5176","pauvres","Blanqui"
"5177","pauvres","Blanqui"
"5178","pauvres","Blanqui"
"5179","pauvres","Blanqui"
"5180","pauvres","Blanqui"
"5181","pauvres","Blanqui"
"5182","pauvres","Blanqui"
"5183","pauvres","Blanqui"
"5184","pauvres","Blanqui"
"5185","pauvres","Blanqui"
"5186","pauvres","Blanqui"
"5187","pauvres","Blanqui"
"5188","pauvres","Blanqui"
"5189","pauvres","Blanqui"
"5190","pauvres","Blanqui"
"5191","pauvres","Blanqui"
"5192","pauvres","Blanqui"
"5193","pauvres","Blanqui"
"5194","pauvres","Blanqui"
"5195","pauvres","Blanqui"
"5196","pauvres","Blanqui"
"5197","pauvres","Blanqui"
"5198","pauvres","Blanqui"
"5199","pauvres","Blanqui"
"5200","pauvres","Blanqui"
"5201","pauvres","Blanqui"
"5202","pauvres","Blanqui"
"5203","pauvres","Blanqui"
"5204","pauvres","Blanqui"
"5205","pauvres","Blanqui"
"5206","pauvres","Blanqui"
"5207","pauvres","Blanqui"
"5208","pauvres","Blanqui"
"5209","pauvres","Blanqui"
"5210","pauvres","Blanqui"
"5211","pauvres","Blanqui"
"5212","pauvres","Blanqui"
"5213","pauvres","Blanqui"
"5214","pauvres","Blanqui"
"5215","pauvres","Blanqui"
"5216","pauvres","Blanqui"
"5217","pauvres","Blanqui"
"5218","pauvres","Blanqui"
"5219","pauvres","Blanqui"
"5220","pauvres","Blanqui"
"5221","pauvres","Blanqui"
"5222","pauvres","Blanqui"
"5223","pauvres","Blanqui"
"5224","pauvres","Blanqui"
"5225","pauvres","Blanqui"
"5226","pauvres","Blanqui"
"5227","pauvres","Blanqui"
"5228","pauvres","Blanqui"
"5229","pauvres","Blanqui"
"5230","pauvres","Blanqui"
"5231","pauvres","Blanqui"
"5232","pauvres","Blanqui"
"5233","pauvres","Blanqui"
"5234","pauvres","Blanqui"
"5235","pauvres","Blanqui"
"5236","pauvres","Blanqui"
"5237","pauvres","Blanqui"
"5238","pauvres","Blanqui"
"5239","pauvres","Blanqui"
"5240","pauvres","Blanqui"
"5241","pauvres","Blanqui"
"5242","pauvres","Blanqui"
"5243","pauvres","Blanqui"
"5244","pauvres","Blanqui"
"5245","pauvres","Blanqui"
"5246","pauvres","Blanqui"
"5247","pauvres","Blanqui"
"5248","pauvres","Blanqui"
"5249","pauvres","Blanqui"
"5250","pauvres","Blanqui"
"5251","pauvres","Blanqui"
"5252","pauvres","Blanqui"
"5253","pauvres","Blanqui"
"5254","pauvres","Blanqui"
"5255","pauvres","Blanqui"
"5256","pauvres","Blanqui"
"5257","pauvres","Blanqui"
"5258","pauvres","Blanqui"
"5259","pauvres","Blanqui"
"5260","pauvres","Blanqui"
"5261","pauvres","Blanqui"
"5262","pauvres","Blanqui"
"5263","pauvres","Blanqui"
"5264","pauvres","Blanqui"
"5265","pauvres","Blanqui"
"5266","pauvres","Blanqui"
"5267","pauvres","Blanqui"
"5268","pauvres","Blanqui"
"5269","pauvres","Blanqui"
"5270","pauvres","Blanqui"
"5271","pauvres","Blanqui"
"5272","pauvres","Blanqui"
"5273","pauvres","Blanqui"
"5274","pauvres","Blanqui"
"5275","pauvres","Blanqui"
"5276","pauvres","Blanqui"
"5277","pauvres","Blanqui"
"5278","pauvres","Blanqui"
"5279","pauvres","Blanqui"
"5280","pauvres","Blanqui"
"5281","pauvres","Blanqui"
"5282","pauvres","Blanqui"
"5283","pauvres","Blanqui"
"5284","pauvres","Blanqui"
"5285","pauvres","Blanqui"
"5286","pauvres","Blanqui"
"5287","pauvres","Blanqui"
"5288","pauvres","Blanqui"
"5289","pauvres","Blanqui"
"5290","pauvres","Blanqui"
"5291","pauvres","Blanqui"
"5292","pauvres","Blanqui"
"5293","pauvres","Blanqui"
"5294","pauvres","Blanqui"
"5295","pauvres","Blanqui"
"5296","pauvres","Blanqui"
"5297","pauvres","Blanqui"
"5298","pauvres","Blanqui"
"5299","pauvres","Blanqui"
"5300","pauvres","Blanqui"
"5301","pauvres","Blanqui"
"5302","pauvres","Blanqui"
"5303","pauvres","Blanqui"
"5304","pauvres","Blanqui"
"5305","pauvres","Blanqui"
"5306","pauvres","Blanqui"
"5307","pauvres","Blanqui"
"5308","pauvres","Blanqui"
"6165","pauvres","Blanqui"
"6166","pauvres","Blanqui"
"6167","pauvres","Blanqui"
"6168","pauvres","Blanqui"
"6169","pauvres","Blanqui"
"6230","pauvres","Blanqui"
"6231","pauvres","Blanqui"
"6232","pauvres","Blanqui"
"6233","pauvres","Blanqui"
"6234","pauvres","Blanqui"
"6235","pauvres","Blanqui"
"6236","pauvres","Blanqui"
"6237","pauvres","Blanqui"
"6238","pauvres","Blanqui"
"6239","pauvres","Blanqui"
"6240","pauvres","Blanqui"
"6241","pauvres","Blanqui"
"6936","pauvres","Blanqui"
"6937","pauvres","Blanqui"
"6938","pauvres","Blanqui"
"6939","pauvres","Blanqui"
"6940","pauvres","Blanqui"
"6941","pauvres","Blanqui"
"6942","pauvres","Blanqui"
"6943","pauvres","Blanqui"
"6944","pauvres","Blanqui"
"6945","pauvres","Blanqui"
"6946","pauvres","Blanqui"
"6947","pauvres","Blanqui"
"6948","pauvres","Blanqui"
"6949","pauvres","Blanqui"
"6950","pauvres","Blanqui"
"6951","pauvres","Blanqui"
"6952","pauvres","Blanqui"
"6953","pauvres","Blanqui"
"6954","pauvres","Blanqui"
"6955","pauvres","Blanqui"
"7256","pauvres","Blanqui"
"7257","pauvres","Blanqui"
"7263","pauvres","Blanqui"
"7264","pauvres","Blanqui"
"7265","pauvres","Blanqui"
"7266","pauvres","Blanqui"
"7267","pauvres","Blanqui"
"7268","pauvres","Blanqui"
"7269","pauvres","Blanqui"
"7270","pauvres","Blanqui"
"7271","pauvres","Blanqui"
"7272","pauvres","Blanqui"
"7273","pauvres","Blanqui"
"7274","pauvres","Blanqui"
"7275","pauvres","Blanqui"
"7276","pauvres","Blanqui"
"7277","pauvres","Blanqui"
"7278","pauvres","Blanqui"
"7279","pauvres","Blanqui"
"7280","pauvres","Blanqui"
"7281","pauvres","Blanqui"
"7282","pauvres","Blanqui"
"7283","pauvres","Blanqui"
"7284","pauvres","Blanqui"
"7285","pauvres","Blanqui"
"7286","pauvres","Blanqui"
"7287","pauvres","Blanqui"
"7288","pauvres","Blanqui"
"7289","pauvres","Blanqui"
"7290","pauvres","Blanqui"
"7291","pauvres","Blanqui"
"7292","pauvres","Blanqui"
"7293","pauvres","Blanqui"
"7294","pauvres","Blanqui"
"7295","pauvres","Blanqui"
"7296","pauvres","Blanqui"
"7297","pauvres","Blanqui"
"7298","pauvres","Blanqui"
"7299","pauvres","Blanqui"
"7320","pauvres","Blanqui"
"7321","pauvres","Blanqui"
"7322","pauvres","Blanqui"
"7335","pauvres","Blanqui"
"7336","pauvres","Blanqui"
"7337","pauvres","Blanqui"
"7338","pauvres","Blanqui"
"7339","pauvres","Blanqui"
"7340","pauvres","Blanqui"
"7341","pauvres","Blanqui"
"7342","pauvres","Blanqui"
"7343","pauvres","Blanqui"
"7344","pauvres","Blanqui"
"7345","pauvres","Blanqui"
"7346","pauvres","Blanqui"
"7347","pauvres","Blanqui"
"7348","pauvres","Blanqui"
"7349","pauvres","Blanqui"
"7350","pauvres","Blanqui"
"7351","pauvres","Blanqui"
"7352","pauvres","Blanqui"
"7353","pauvres","Blanqui"
"7354","pauvres","Blanqui"
"7355","pauvres","Blanqui"
"7356","pauvres","Blanqui"
"7357","pauvres","Blanqui"
"7358","pauvres","Blanqui"
"7359","pauvres","Blanqui"
"8020","pauvres","Blanqui"
"8021","pauvres","Blanqui"
"8025","pauvres","Blanqui"
"8026","pauvres","Blanqui"
"8027","pauvres","Blanqui"
"8030","pauvres","Blanqui"
"8031","pauvres","Blanqui"
"8032","pauvres","Blanqui"
"8033","pauvres","Blanqui"
"8035","pauvres","Blanqui"
"8036","pauvres","Blanqui"
"8037","pauvres","Blanqui"
"8038","pauvres","Blanqui"
"8039","pauvres","Blanqui"
"8041","pauvres","Blanqui"
"8042","pauvres","Blanqui"
"8044","pauvres","Blanqui"
"8045","pauvres","Blanqui"
"8048","pauvres","Blanqui"
"8050","pauvres","Blanqui"
"8051","pauvres","Blanqui"
"8052","pauvres","Blanqui"
"8053","pauvres","Blanqui"
"8054","pauvres","Blanqui"
"8055","pauvres","Blanqui"
"8056","pauvres","Blanqui"
"8059","pauvres","Blanqui"
"8062","pauvres","Blanqui"
"8064","pauvres","Blanqui"
"8065","pauvres","Blanqui"
"8066","pauvres","Blanqui"
"8067","pauvres","Blanqui"
"8068","pauvres","Blanqui"
"8069","pauvres","Blanqui"
"8070","pauvres","Blanqui"
"8071","pauvres","Blanqui"
"8072","pauvres","Blanqui"
"8073","pauvres","Blanqui"
"8074","pauvres","Blanqui"
"8076","pauvres","Blanqui"
"8077","pauvres","Blanqui"
"8078","pauvres","Blanqui"
"8079","pauvres","Blanqui"
"8081","pauvres","Blanqui"
"8085","pauvres","Blanqui"
"8089","pauvres","Blanqui"
"8090","pauvres","Blanqui"
"8091","pauvres","Blanqui"
"8092","pauvres","Blanqui"
"8093","pauvres","Blanqui"
"8095","pauvres","Blanqui"
"8096","pauvres","Blanqui"
"8098","pauvres","Blanqui"
"8101","pauvres","Blanqui"
"8102","pauvres","Blanqui"
"8104","pauvres","Blanqui"
"8106","pauvres","Blanqui"
"8107","pauvres","Blanqui"
"8108","pauvres","Blanqui"
"8109","pauvres","Blanqui"
"8112","pauvres","Blanqui"
"8114","pauvres","Blanqui"
"8115","pauvres","Blanqui"
"8116","pauvres","Blanqui"
"8119","pauvres","Blanqui"
"8123","pauvres","Blanqui"
"8125","pauvres","Blanqui"
"8127","pauvres","Blanqui"
"8129","pauvres","Blanqui"
"8131","pauvres","Blanqui"
"8132","pauvres","Blanqui"
"8133","pauvres","Blanqui"
"8134","pauvres","Blanqui"
"8138","pauvres","Blanqui"
"8139","pauvres","Blanqui"
"8140","pauvres","Blanqui"
"8141","pauvres","Blanqui"
"8143","pauvres","Blanqui"
"8144","pauvres","Blanqui"
"8146","pauvres","Blanqui"
"8148","pauvres","Blanqui"
"8149","pauvres","Blanqui"
"8150","pauvres","Blanqui"
"8151","pauvres","Blanqui"
"8152","pauvres","Blanqui"
"8153","pauvres","Blanqui"
"8155","pauvres","Blanqui"
"8156","pauvres","Blanqui"
"8159","pauvres","Blanqui"
"8160","pauvres","Blanqui"
"8161","pauvres","Blanqui"
"8162","pauvres","Blanqui"
"8163","pauvres","Blanqui"
"8165","pauvres","Blanqui"
"8166","pauvres","Blanqui"
"8167","pauvres","Blanqui"
"8168","pauvres","Blanqui"
"8170","pauvres","Blanqui"
"8171","pauvres","Blanqui"
"8172","pauvres","Blanqui"
"8173","pauvres","Blanqui"
"8174","pauvres","Blanqui"
"8175","pauvres","Blanqui"
"8176","pauvres","Blanqui"
"8177","pauvres","Blanqui"
"8178","pauvres","Blanqui"
"8180","pauvres","Blanqui"
"8181","pauvres","Blanqui"
"8183","pauvres","Blanqui"
"8184","pauvres","Blanqui"
"8185","pauvres","Blanqui"
"8186","pauvres","Blanqui"
"8187","pauvres","Blanqui"
"8188","pauvres","Blanqui"
"8192","pauvres","Blanqui"
"8196","pauvres","Blanqui"
"8197","pauvres","Blanqui"
"8198","pauvres","Blanqui"
"8199","pauvres","Blanqui"
"8201","pauvres","Blanqui"
"8202","pauvres","Blanqui"
"8203","pauvres","Blanqui"
"8204","pauvres","Blanqui"
"8205","pauvres","Blanqui"
"8206","pauvres","Blanqui"
"8207","pauvres","Blanqui"
"8210","pauvres","Blanqui"
"8213","pauvres","Blanqui"
"8216","pauvres","Blanqui"
"8221","pauvres","Blanqui"
"8223","pauvres","Blanqui"
"8224","pauvres","Blanqui"
"8227","pauvres","Blanqui"
"8229","pauvres","Blanqui"
"8230","pauvres","Blanqui"
"8232","pauvres","Blanqui"
"8235","pauvres","Blanqui"
"8236","pauvres","Blanqui"
"8237","pauvres","Blanqui"
"8238","pauvres","Blanqui"
"8239","pauvres","Blanqui"
"8240","pauvres","Blanqui"
"8241","pauvres","Blanqui"
"8242","pauvres","Blanqui"
"8245","pauvres","Blanqui"
"8246","pauvres","Blanqui"
"8247","pauvres","Blanqui"
"8249","pauvres","Blanqui"
"8250","pauvres","Blanqui"
"8255","pauvres","Blanqui"
"8257","pauvres","Blanqui"
"8259","pauvres","Blanqui"
"8262","pauvres","Blanqui"
"8263","pauvres","Blanqui"
"8264","pauvres","Blanqui"
"8266","pauvres","Blanqui"
"8270","pauvres","Blanqui"
"8274","pauvres","Blanqui"
"8276","pauvres","Blanqui"
"8277","pauvres","Blanqui"
"8279","pauvres","Blanqui"
"8280","pauvres","Blanqui"
"2","très pauvres","la mare à la Veuve"
"7","très pauvres","la mare à la Veuve"
"9","très pauvres","la mare à la Veuve"
"10","très pauvres","la mare à la Veuve"
"19","très pauvres","la mare à la Veuve"
"20","très pauvres","la mare à la Veuve"
"28","très pauvres","la mare à la Veuve"
"30","très pauvres","la mare à la Veuve"
"31","très pauvres","la mare à la Veuve"
"36","très pauvres","la mare à la Veuve"
"37","très pauvres","la mare à la Veuve"
"50","très pauvres","la mare à la Veuve"
"55","très pauvres","la mare à la Veuve"
"63","très pauvres","la mare à la Veuve"
"66","très pauvres","la mare à la Veuve"
"74","très pauvres","la mare à la Veuve"
"79","très pauvres","la mare à la Veuve"
"80","très pauvres","la mare à la Veuve"
"82","très pauvres","la mare à la Veuve"
"83","très pauvres","la mare à la Veuve"
"84","très pauvres","la mare à la Veuve"
"98","très pauvres","la mare à la Veuve"
"105","très pauvres","la mare à la Veuve"
"106","très pauvres","la mare à la Veuve"
"110","très pauvres","la mare à la Veuve"
"120","très pauvres","la mare à la Veuve"
"127","très pauvres","la mare à la Veuve"
"131","très pauvres","la mare à la Veuve"
"134","très pauvres","la mare à la Veuve"
"139","très pauvres","la mare à la Veuve"
"154","très pauvres","la mare à la Veuve"
"287","très pauvres","la mare à la Veuve"
"293","très pauvres","la mare à la Veuve"
"307","très pauvres","la mare à la Veuve"
"311","très pauvres","la mare à la Veuve"
"344","très pauvres","la mare à la Veuve"
"351","très pauvres","la mare à la Veuve"
"358","très pauvres","la mare à la Veuve"
"359","très pauvres","la mare à la Veuve"
"382","très pauvres","la mare à la Veuve"
"385","très pauvres","la mare à la Veuve"
"413","très pauvres","la mare à la Veuve"
"416","très pauvres","la mare à la Veuve"
"428","très pauvres","la mare à la Veuve"
"431","très pauvres","la mare à la Veuve"
"462","très pauvres","la mare à la Veuve"
"482","très pauvres","la mare à la Veuve"
"483","très pauvres","la mare à la Veuve"
"486","très pauvres","la mare à la Veuve"
"488","très pauvres","la mare à la Veuve"
"510","très pauvres","la mare à la Veuve"
"541","très pauvres","la mare à la Veuve"
"544","très pauvres","la mare à la Veuve"
"546","très pauvres","la mare à la Veuve"
"575","très pauvres","la mare à la Veuve"
"577","très pauvres","la mare à la Veuve"
"578","très pauvres","la mare à la Veuve"
"583","très pauvres","la mare à la Veuve"
"584","très pauvres","la mare à la Veuve"
"585","très pauvres","la mare à la Veuve"
"587","très pauvres","la mare à la Veuve"
"590","très pauvres","la mare à la Veuve"
"599","très pauvres","la mare à la Veuve"
"611","très pauvres","la mare à la Veuve"
"612","très pauvres","la mare à la Veuve"
"613","très pauvres","la mare à la Veuve"
"620","très pauvres","la mare à la Veuve"
"621","très pauvres","la mare à la Veuve"
"627","très pauvres","la mare à la Veuve"
"628","très pauvres","la mare à la Veuve"
"629","très pauvres","la mare à la Veuve"
"639","très pauvres","la mare à la Veuve"
"640","très pauvres","la mare à la Veuve"
"643","très pauvres","la mare à la Veuve"
"663","très pauvres","la mare à la Veuve"
"708","très pauvres","la mare à la Veuve"
"710","très pauvres","la mare à la Veuve"
"721","très pauvres","la mare à la Veuve"
"730","très pauvres","la mare à la Veuve"
"735","très pauvres","la mare à la Veuve"
"736","très pauvres","la mare à la Veuve"
"885","très pauvres","la mare à la Veuve"
"972","très pauvres","la mare à la Veuve"
"1188","pauvres","la mare à la Veuve"
"1189","pauvres","la mare à la Veuve"
"1190","pauvres","la mare à la Veuve"
"1191","pauvres","la mare à la Veuve"
"1192","pauvres","la mare à la Veuve"
"1193","pauvres","la mare à la Veuve"
"1294","pauvres","la mare à la Veuve"
"1307","pauvres","la mare à la Veuve"
"1308","pauvres","la mare à la Veuve"
"1309","pauvres","la mare à la Veuve"
"1310","pauvres","la mare à la Veuve"
"1311","pauvres","la mare à la Veuve"
"1313","pauvres","la mare à la Veuve"
"1314","pauvres","la mare à la Veuve"
"1322","pauvres","la mare à la Veuve"
"1342","pauvres","la mare à la Veuve"
"1343","pauvres","la mare à la Veuve"
"1344","pauvres","la mare à la Veuve"
"1346","pauvres","la mare à la Veuve"
"1379","pauvres","la mare à la Veuve"
"1380","pauvres","la mare à la Veuve"
"1381","pauvres","la mare à la Veuve"
"1426","pauvres","la mare à la Veuve"
"1474","pauvres","la mare à la Veuve"
"1475","pauvres","la mare à la Veuve"
"1536","pauvres","la mare à la Veuve"
"1539","pauvres","la mare à la Veuve"
"1547","pauvres","la mare à la Veuve"
"1548","pauvres","la mare à la Veuve"
"1549","pauvres","la mare à la Veuve"
"1550","pauvres","la mare à la Veuve"
"1551","pauvres","la mare à la Veuve"
"1552","pauvres","la mare à la Veuve"
"1659","pauvres","la mare à la Veuve"
"1661","pauvres","la mare à la Veuve"
"1662","pauvres","la mare à la Veuve"
"1747","pauvres","la mare à la Veuve"
"1822","pauvres","la mare à la Veuve"
"1825","pauvres","la mare à la Veuve"
"1846","pauvres","la mare à la Veuve"
"1867","pauvres","la mare à la Veuve"
"1955","pauvres","la mare à la Veuve"
"1968","pauvres","la mare à la Veuve"
"1970","pauvres","la mare à la Veuve"
"1972","pauvres","la mare à la Veuve"
"1973","pauvres","la mare à la Veuve"
"1975","pauvres","la mare à la Veuve"
"1978","pauvres","la mare à la Veuve"
"1980","pauvres","la mare à la Veuve"
"1986","pauvres","la mare à la Veuve"
"1988","pauvres","la mare à la Veuve"
"1990","pauvres","la mare à la Veuve"
"1991","pauvres","la mare à la Veuve"
"1996","pauvres","la mare à la Veuve"
"2047","pauvres","la mare à la Veuve"
"2049","pauvres","la mare à la Veuve"
"2059","pauvres","la mare à la Veuve"
"2064","pauvres","la mare à la Veuve"
"2083","pauvres","la mare à la Veuve"
"2085","pauvres","la mare à la Veuve"
"2087","pauvres","la mare à la Veuve"
"2095","pauvres","la mare à la Veuve"
"2100","pauvres","la mare à la Veuve"
"2103","pauvres","la mare à la Veuve"
"2105","pauvres","la mare à la Veuve"
"2117","pauvres","la mare à la Veuve"
"2123","pauvres","la mare à la Veuve"
"2136","pauvres","la mare à la Veuve"
"2139","pauvres","la mare à la Veuve"
"2144","pauvres","la mare à la Veuve"
"2168","pauvres","la mare à la Veuve"
"2174","pauvres","la mare à la Veuve"
"2175","pauvres","la mare à la Veuve"
"2178","pauvres","la mare à la Veuve"
"2182","pauvres","la mare à la Veuve"
"2186","pauvres","la mare à la Veuve"
"2191","pauvres","la mare à la Veuve"
"2199","pauvres","la mare à la Veuve"
"2206","pauvres","la mare à la Veuve"
"2222","pauvres","la mare à la Veuve"
"2227","pauvres","la mare à la Veuve"
"2235","pauvres","la mare à la Veuve"
"2259","pauvres","la mare à la Veuve"
"2273","pauvres","la mare à la Veuve"
"2274","pauvres","la mare à la Veuve"
"2282","pauvres","la mare à la Veuve"
"2283","pauvres","la mare à la Veuve"
"2285","pauvres","la mare à la Veuve"
"2295","pauvres","la mare à la Veuve"
"2300","pauvres","la mare à la Veuve"
"2303","pauvres","la mare à la Veuve"
"2329","pauvres","la mare à la Veuve"
"2333","pauvres","la mare à la Veuve"
"2338","pauvres","la mare à la Veuve"
"2343","pauvres","la mare à la Veuve"
"2346","pauvres","la mare à la Veuve"
"2363","pauvres","la mare à la Veuve"
"2383","pauvres","la mare à la Veuve"
"2426","moins pauvres","la mare à la Veuve"
"2465","moins pauvres","la mare à la Veuve"
"2513","moins pauvres","la mare à la Veuve"
"2519","moins pauvres","la mare à la Veuve"
"2520","moins pauvres","la mare à la Veuve"
"2521","moins pauvres","la mare à la Veuve"
"2522","moins pauvres","la mare à la Veuve"
"2606","moins pauvres","la mare à la Veuve"
"2607","moins pauvres","la mare à la Veuve"
"2622","moins pauvres","la mare à la Veuve"
"2626","moins pauvres","la mare à la Veuve"
"2631","moins pauvres","la mare à la Veuve"
"2664","moins pauvres","la mare à la Veuve"
"2702","moins pauvres","la mare à la Veuve"
"2704","moins pauvres","la mare à la Veuve"
"2707","moins pauvres","la mare à la Veuve"
"2718","moins pauvres","la mare à la Veuve"
"2738","moins pauvres","la mare à la Veuve"
"2739","moins pauvres","la mare à la Veuve"
"2742","moins pauvres","la mare à la Veuve"
"2746","moins pauvres","la mare à la Veuve"
"2755","moins pauvres","la mare à la Veuve"
"2818","moins pauvres","la mare à la Veuve"
"2819","moins pauvres","la mare à la Veuve"
"2822","moins pauvres","la mare à la Veuve"
"2823","moins pauvres","la mare à la Veuve"
"2825","moins pauvres","la mare à la Veuve"
"2826","moins pauvres","la mare à la Veuve"
"2941","moins pauvres","la mare à la Veuve"
"2942","moins pauvres","la mare à la Veuve"
"2987","moins pauvres","la mare à la Veuve"
"2993","moins pauvres","la mare à la Veuve"
"3048","moins pauvres","la mare à la Veuve"
"3051","moins pauvres","la mare à la Veuve"
"3069","moins pauvres","la mare à la Veuve"
"3089","moins pauvres","la mare à la Veuve"
"3229","moins pauvres","la mare à la Veuve"
"3237","moins pauvres","la mare à la Veuve"
"3247","moins pauvres","la mare à la Veuve"
"3260","moins pauvres","la mare à la Veuve"
"3263","moins pauvres","la mare à la Veuve"
"3280","moins pauvres","la mare à la Veuve"
"3281","moins pauvres","la mare à la Veuve"
"3286","moins pauvres","la mare à la Veuve"
"3290","moins pauvres","la mare à la Veuve"
"3334","moins pauvres","la mare à la Veuve"
"3341","moins pauvres","la mare à la Veuve"
"3359","moins pauvres","la mare à la Veuve"
