Code,Libcom,fammilles monoparentales,residences principales surroccupées,IFS,taille menages
37189,Preuilly-sur-Claise,25,0,0,1.86
37190,Pussigny,0,0,0,2.06
37191,Razines,10,4.9,0,2.22
37192,Reignac-sur-Indre,30,0.9,0,2.41
37193,Restigné,40,0,0,2.16
37194,Reugny,63,0.7,0,2.54
37195,La Riche,442,4.2,1,1.85
37196,Richelieu,54,1.8,1,1.82
37197,Rigny-Ussé,5,4.3,0,2.13
37198,Rillé,5,0,0,2.16
37199,Rilly-sur-Vienne,10,2.3,0,2.14
37200,Rivarennes,20,2.5,0,2.36
37201,Rivière,30,1.5,0,2.15
37202,La Roche-Clermault,10,2.2,0,2.32
37203,Rochecorbon,126,2,0,2.3
37204,Rouziers-de-Touraine,41,2,0,2.58
37205,Saché,40,0.9,0,2.44
37206,Saint-Antoine-du-Rocher,60,0,0,2.56
37207,Saint-Aubin-le-Dépeint,10,3.4,0,2.33
37208,Saint-Avertin,427,1.2,0,2.21
37210,Saint-Benoît-la-Forêt,5,0,0,2.42
37211,Saint-Branchs,76,0.9,0,2.37
37212,Sainte-Catherine-de-Fierbois,25,1.6,0,2.51
37213,Saint-Christophe-sur-le-Nais,86,3.4,0,2.28
37214,Saint-Cyr-sur-Loire,637,1.3,0,1.94
37216,Saint-Épain,35,0.8,0,2.4
37217,Saint-Étienne-de-Chigny,52,0.9,0,2.6
37218,Saint-Flovier,25,3.4,0,1.95
37219,Saint-Genouph,30,0,0,2.47
37220,Saint-Germain-sur-Vienne,5,2.6,0,1.95
37221,Saint-Hippolyte,10,1.6,0,2.05
37222,Saint-Jean-Saint-Germain,25,0,0,2.22
37223,Saint-Laurent-de-Lin,5,3.6,0,2.29
37224,Saint-Laurent-en-Gâtines,35,2.7,0,2.49
37225,Saint-Martin-le-Beau,61,2.1,0,2.5
37226,Sainte-Maure-de-Touraine,166,0.8,1,2.08
37228,Saint-Nicolas-de-Bourgueil,15,0,0,2.18
37229,Saint-Nicolas-des-Motets,0,0,0,2.45
37230,Saint-Ouen-les-Vignes,35,0,0,2.32
37231,Saint-Paterne-Racan,55,0,0,2.18
37232,Coteaux-sur-Loire,70,1.8,0,2.23
37233,Saint-Pierre-des-Corps,915,4.1,0,2.17
37234,Saint-Quentin-sur-Indrois,10,0,0,2.28
37236,Saint-Règle,15,2.3,0,2.6
37237,Saint-Roch,25,1.1,0,2.55
37238,Saint-Senoch,41,2.2,0,2.37
37240,Saunay,5,0,0,2.55
37241,Savigné-sur-Lathan,65,0.8,0,2.22
37242,Savigny-en-Véron,56,5.4,0,2.32
37243,Savonnières,87,1.6,0,2.46
37244,Sazilly,5,0,0,2.29
37245,Semblançay,65,1.2,0,2.54
37246,Sennevières,5,5.6,0,2.12
37247,Sepmes,35,0,0,2.05
37248,Seuilly,10,0,0,2.15
37249,Sonzay,30,1.8,0,2.47
37250,Sorigny,57,0,0,2.51
37251,Souvigné,21,1.6,0,2.52
37252,Souvigny-de-Touraine,5,0,0,2.2
37253,Sublaines,5,6.2,0,2.32
37254,Tauxigny-Saint-Bauld,56,1.6,0,2.58
37255,Tavant,5,0,0,2.08
37256,Theneuil,10,0,0,2.2
37257,Thilouze,40,0,0,2.62
37258,Thizay,10,0,0,2.28
37259,Tournon-Saint-Pierre,15,2.2,0,1.93
37260,La Tour-Saint-Gelin,5,2.1,0,2.19
37261,Tours,6771,4.1,3,1.75
37262,Trogues,40,0,0,2.18
37263,Truyes,46,1,0,2.48
37264,Vallères,34,1,0,2.52
37265,Varennes,10,4.5,0,2.29
37266,Veigné,232,1.5,0,2.35
37267,Véretz,116,1.7,0,2.59
37268,Verneuil-le-Château,0,0,0,2.13
37269,Verneuil-sur-Indre,14,2.1,0,2.08
37270,Vernou-sur-Brenne,81,0.8,0,2.25
37271,Villaines-les-Rochers,15,0,0,2.26
37272,Villandry,55,0,0,2.47
37273,La Ville-aux-Dames,154,3,0,2.43
37274,Villebourg,10,0,0,2.45
37275,Villedômain,25,0,0,2.12
37276,Villedômer,35,0.9,0,2.4
37277,Villeloin-Coulangé,10,1.8,0,2.09
37278,Villeperdue,21,1.2,0,2.51
37279,Villiers-au-Bouin,20,0,0,2.4
37280,Vou,5,9.5,0,2.2
37281,Vouvray,107,1.1,0,2.25
37282,Yzeures-sur-Creuse,29,1.4,0,1.88
38001,Les Abrets en Dauphiné,264,1.5,0,2.35
38002,Les Adrets,59,0,0,2.45
38003,Agnin,29,1.1,0,2.54
38004,L'Albenc,55,2,0,2.58
38005,Allemond,74,2.2,0,2.02
38006,Allevard,165,3.3,0,2.17
38008,Ambel,0,0,0,1.65
38009,Anjou,11,0,0,2.43
38010,Annoisin-Chatelans,10,1.8,0,2.55
38011,Anthon,36,1.2,0,2.51
38012,Aoste,130,3.1,0,2.44
38013,Apprieu,95,0.7,0,2.54
38015,Artas,61,1.4,0,2.53
38017,Assieu,43,0.8,0,2.68
38018,Auberives-en-Royans,20,3.2,0,2.31
38019,Auberives-sur-Varèze,55,1.7,0,2.57
38020,Auris,10,0,0,2.06
38022,Les Avenières Veyrins-Thuellin,355,2.1,0,2.29
38023,Avignonet,5,0,0,2.04
38026,La Balme-les-Grottes,41,2.6,0,2.63
38027,Barraux,74,0,0,2.54
38029,La Bâtie-Montgascon,81,2,0,2.49
38030,Beaucroissant,46,1.6,0,2.7
38031,Beaufin,0,0,0,1.62
38032,Beaufort,0,2.2,0,2.47
38033,Beaulieu,15,0,0,2.55
38034,Beaurepaire,218,2.4,0,2.19
38035,Beauvoir-de-Marc,41,0,0,2.47
38036,Beauvoir-en-Royans,5,0,0,2.22
38037,Bellegarde-Poussieu,60,1.2,0,2.39
38038,Belmont,10,0,0,2.8
38039,Bernin,85,0.4,0,2.41
38040,Besse,5,0,0,1.56
38041,Bessins,0,0,0,2.32
38042,Bévenais,55,2.5,0,2.56
38043,Bilieu,75,2.5,0,2.58
38044,Biol,20,0.9,0,2.44
38045,Biviers,71,0.5,0,2.32
38046,Bizonnes,39,0,0,2.61
38047,Blandin,5,0,0,2.4
38048,Bonnefamille,55,0,0,2.58
38049,Bossieu,5,0,0,2.48
38050,Le Bouchage,25,2,0,2.5
38051,Bougé-Chambalud,25,0.7,0,2.36
38052,Le Bourg-d'Oisans,146,1.4,1,2.18
38053,Bourgoin-Jallieu,1568,4.5,0,2.12
38054,Bouvesse-Quirieu,35,0,0,2.5
38055,Brangues,15,0,0,2.57
38056,Bressieux,0,0,0,2.11
38057,Bresson,30,1.8,0,2.31
38058,Brézins,69,0.6,0,2.66
38059,Brié-et-Angonnes,35,1,0,2.43
38060,Brion,10,0,0,2.4
38061,La Buisse,89,0.8,0,2.5
38062,La Buissière,24,1.7,0,2.6
38063,Burcin,10,0,0,2.54
38064,Cessieu,108,0.8,0,2.53
38065,Châbons,77,1.8,0,2.53
38066,Chalon,10,0,0,2.47
38067,Chamagnieu,47,0.7,0,2.56
38068,Champagnier,30,0,0,2.42
38069,Champier,25,1.7,0,2.51
38070,Le Champ-près-Froges,31,1,0,2.35
38071,Champ-sur-Drac,175,0.7,0,2.29
38072,Chanas,71,0.5,0,2.45
38073,Chantepérier,5,0,0,1.8
38074,Chantesse,0,0,0,2.45
38075,Chapareillan,100,1.6,0,2.37
38076,La Chapelle-de-la-Tour,50,0.7,0,2.51
38077,La Chapelle-de-Surieu,25,1.8,0,2.72
38078,La Chapelle-du-Bard,19,2.3,0,2.64
38080,Charancieu,25,1.5,0,2.57
38081,Charantonnay,55,0.7,0,2.58
38082,Charavines,75,1.2,0,2.36
38083,Charette,25,2.5,0,2.32
38084,Charnècles,55,0.8,0,2.45
38085,Charvieu-Chavagneux,438,2.5,0,2.78
38086,Chasselay,5,0,0,2.26
38087,Chasse-sur-Rhône,244,3,0,2.56
38089,Chassignieu,0,5.6,0,2.47
38090,Château-Bernard,0,0,0,1.96
38091,Châteauvilain,21,0,0,2.61
38092,Châtelus,0,0,0,2.22
38093,Châtenay,19,2.5,0,2.43
38094,Châtonnay,70,1.9,0,2.34
38095,Chatte,131,1.4,0,2.24
38097,Chavanoz,201,2.5,0,2.7
38098,Chélieu,10,0,0,2.51
38099,Chevrières,20,0,0,2.37
38100,Le Cheylas,87,1.4,0,2.56
38101,Cheyssieu,20,1.2,0,2.55
38102,Chèzeneuve,10,0,0,2.56
38103,Chichilianne,20,3.4,0,2.04
38104,Chimilin,60,0,0,2.43
38105,Chirens,57,1.6,0,2.58
38106,Cholonge,10,3.4,0,2.41
38107,Chonas-l'Amballan,50,0,0,2.48
38108,Choranche,10,0,0,1.95
38109,Chozeau,26,0,0,2.54
38110,Chuzelles,54,0.5,0,2.49
38111,Claix,265,1.5,0,2.32
38112,Clavans-en-Haut-Oisans,10,0,0,1.84
38113,Clelles,15,0,0,2.07
38114,Clonas-sur-Varèze,42,0.8,0,2.51
38115,Saint-Martin-de-la-Cluze,30,0,0,2.45
38116,Cognet,0,0,0,2.53
38117,Cognin-les-Gorges,45,1.8,0,2.28
38118,Colombe,37,0,0,2.42
38120,La Combe-de-Lancey,15,0,0,2.46
38124,Corbelin,93,2.1,0,2.27
38126,Corenc,92,2.2,0,2.34
38127,Cornillon-en-Trièves,0,0,0,2.06
38128,Corps,21,0,0,1.88
38129,Corrençon-en-Vercors,15,3.6,0,2.26
38130,La Côte-Saint-André,230,3.2,1,1.95
38131,Les Côtes-d'Arey,51,1.2,0,2.47
38132,Les Côtes-de-Corps,0,0,0,1.97
38133,Coublevie,185,0.9,0,2.35
38134,Cour-et-Buis,10,0,0,2.45
38135,Courtenay,40,3.9,0,2.53
38136,Crachier,5,0,0,2.53
38137,Cras,25,0,0,2.56
38138,Crémieu,185,4.7,0,2.11
38139,Creys-Mépieu,56,2.4,0,2.46
38140,Crolles,383,2,0,2.4
38141,Culin,10,0,0,2.68
38144,Diémoz,42,1.9,0,2.53
38146,Dizimieu,40,1.5,0,2.55
38147,Doissin,41,0,0,2.54
38148,Dolomieu,56,1.2,0,2.48
38149,Domarin,91,0.7,0,2.45
38150,Domène,304,2.4,0,2.23
38151,Échirolles,2079,5.9,0,2.26
38152,Eclose-Badinières,36,1.8,0,2.58
38153,Engins,15,0,0,2.41
38154,Entraigues,10,0,0,1.89
38155,Entre-deux-Guiers,75,1.3,0,2.29
38156,Les Éparres,35,0,0,2.34
38157,Estrablin,112,1,0,2.44
38158,Eybens,476,4.4,0,2.19
38159,Eydoche,20,2.5,0,2.63
38160,Eyzin-Pinet,87,0.6,0,2.53
38161,Faramans,41,4.9,0,2.42
38162,Faverges-de-la-Tour,45,2.7,0,2.56
38163,Le Haut-Bréda,10,2.6,0,2.06
38166,La Flachère,10,0,0,2.49
38167,Flachères,0,2.3,0,2.5
38169,Fontaine,1108,4.7,0,2.15
38170,Fontanil-Cornillon,108,0.7,0,2.21
38171,La Forteresse,5,0,0,2.42
38172,Four,33,0,0,2.41
38173,Le Freney-d'Oisans,15,0,0,2.14
38174,La Frette,35,0,0,2.45
38175,Froges,135,2.1,0,2.31
38176,Frontonas,52,0,0,2.6
38177,La Garde,0,0,0,1.78
38179,Gières,385,6.8,0,1.99
38180,Gillonnay,40,0,0,2.32
38181,Goncelin,90,3,0,2.45
38182,Le Grand-Lemps,120,1.2,0,2.44
38183,Granieu,10,0,0,2.61
38184,Grenay,67,0.7,0,2.64
38185,Grenoble,6898,5.9,2,1.87
38186,Gresse-en-Vercors,10,0,0,2.02
38187,Le Gua,31,1.4,0,2.42
38188,Herbeys,35,1.8,0,2.38
38189,Heyrieux,259,2,0,2.28
38190,Hières-sur-Amby,46,1,0,2.37
38191,Huez,70,14.2,0,2.11
38192,Hurtières,9,0,0,2.54
38193,L'Isle-d'Abeau,822,4.4,0,2.65
38194,Izeaux,71,1.7,0,2.37
38195,Izeron,15,0,0,2.35
38197,Janneyrias,40,2.8,0,2.52
38198,Jarcieu,40,1.1,0,2.27
38199,Jardin,60,0.6,0,2.46
38200,Jarrie,125,1.3,0,2.38
38203,Laffrey,26,0,0,2.42
38204,Lalley,15,0,0,1.81
38205,Lans-en-Vercors,115,4.5,0,2.31
38206,Laval-en-Belledonne,30,2.5,0,2.45
38207,Lavaldens,0,0,0,2
38208,Lavars,0,0,0,2.03
38209,Lentiol,0,5,0,2.5
38210,Leyrieu,46,3.1,0,2.71
38211,Lieudieu,16,0,0,2.69
38212,Livet-et-Gavet,40,1.9,0,2.48
38213,Longechenal,5,2.2,0,2.53
38214,Lumbin,75,0,0,2.5
38215,Luzinay,78,2.2,0,2.5
38216,Malleval-en-Vercors,0,20,0,2.2
38217,Marcieu,5,0,0,1.95
38218,Marcilloles,35,2.2,0,2.59
38219,Marcollin,20,0,0,2.41
38221,Marnans,0,0,0,2.39
38222,Massieu,20,0,0,2.46
38223,Maubec,69,2.2,0,2.61
38224,Mayres-Savel,5,0,0,2.02
38225,Autrans-Méaudre en Vercors,140,2.7,0,2.25
38226,Mens,60,3.1,1,2.04
38228,Merlas,15,0,0,2.25
38229,Meylan,730,2.5,0,2.06
38230,Meyrié,32,1.3,0,2.42
38231,Meyrieu-les-Étangs,25,0,0,2.53
38232,Meyssiez,15,0,0,2.42
38235,Miribel-Lanchâtre,10,2.9,0,2.68
38236,Miribel-les-Échelles,71,0,0,2.31
38237,Mizoën,5,0,0,2.16
38238,Moidieu-Détourbe,79,2,0,2.57
38239,Moirans,340,2.1,0,2.33
38240,Moissieu-sur-Dolon,15,0,0,2.33
38241,Monestier-d'Ambel,0,0,0,1.6
38242,Monestier-de-Clermont,55,0,1,2.45
38243,Le Monestier-du-Percy,25,4.1,0,2.1
38244,Monsteroux-Milieu,25,0,0,2.71
38245,Montagne,10,4.2,0,2.28
38246,Montagnieu,31,2.7,0,2.81
38247,Montalieu-Vercieu,192,1.7,0,2.3
38248,Montaud,0,0,0,2.58
38249,Montbonnot-Saint-Martin,200,1.3,0,2.25
38250,Montcarra,24,2.3,0,2.64
38252,Montchaboud,5,0,0,2.37
38253,Les Deux Alpes,65,7.9,0,2
38254,Monteynard,11,2.5,0,2.46
38255,Montfalcon,10,9.1,0,2.29
38256,Montferrat,75,0,0,2.22
38257,Montrevel,25,0,0,2.51
38258,Mont-Saint-Martin,0,0,0,2.11
38259,Montseveroux,30,2.6,0,2.49
38260,Moras,5,0,0,2.53
38261,Morestel,195,1.4,1,2.39
38263,Morette,31,0,0,2.29
38264,La Morte,0,0,0,1.79
38265,La Motte-d'Aveillans,74,1.3,0,2.13
38266,La Motte-Saint-Martin,5,2.7,0,2.4
38267,Mottier,5,0,0,2.64
38268,Le Moutaret,15,4.5,0,2.46
38269,La Mure,263,3.1,1,1.94
38270,La Murette,81,1.2,0,2.34
38271,Murianette,35,5.9,0,2.51
38272,Murinais,10,3.1,0,2.42
38273,Nantes-en-Ratier,20,2.4,0,2.26
38275,Serre-Nerpol,10,0,0,2.43
38276,Nivolas-Vermelle,135,1.8,0,2.34
38277,Notre-Dame-de-Commiers,20,0,0,2.72
38278,Notre-Dame-de-l'Osier,15,0,0,2.31
38279,Notre-Dame-de-Mésage,25,0,0,2.34
38280,Notre-Dame-de-Vaulx,10,0,0,2.25
38281,Noyarey,62,2.2,0,2.38
38282,Optevoz,64,1.4,0,2.51
38283,Oris-en-Rattier,5,0,0,1.96
38284,Ornacieux-Balbins,40,1.4,0,2.46
38285,Ornon,0,0,0,2.18
38286,Oulles,0,0,0,1.17
38287,Oyeu,21,1.3,0,2.67
38288,Oytier-Saint-Oblas,54,0.8,0,2.6
38289,Oz,5,0,0,2.11
38290,Pact,21,0,0,2.29
38291,Pajay,46,0,0,2.65
38292,Villages du Lac de Paladru,35,1,0,2.38
38294,Panossas,10,3.8,0,2.59
38295,Parmilieu,5,1.8,0,2.56
38296,Le Passage,33,0,0,2.49
38297,Arandon-Passins,104,1.9,0,2.38
38298,Le Péage-de-Roussillon,305,5.1,0,2.35
38299,Pellafol,0,0,0,1.97
38300,Penol,25,0,0,2.45
38301,Percy,0,0,0,2.28
38303,La Pierre,10,0,0,2.8
38304,Pierre-Châtel,60,1.6,0,2.33
38307,Pisieu,14,2,0,2.39
38308,Plan,10,0,0,2.63
38309,Poisat,30,0.6,0,2.28
38310,Poliénas,31,0,0,2.63
38311,Pommier-de-Beaurepaire,25,0,0,2.41
38313,Ponsonnas,0,0,0,2.19
38314,Pontcharra,349,1.4,0,2.32
38315,Le Pont-de-Beauvoisin,183,3.7,1,2.14
38316,Pont-de-Chéruy,260,5.8,0,2.35
38317,Le Pont-de-Claix,602,5.7,1,2.32
38318,Pont-Évêque,219,4.5,0,2.36
38319,Pont-en-Royans,20,0,0,1.94
38320,Porcieu-Amblagnieu,40,1.4,0,2.44
38321,Prébois,5,0,0,2.18
38322,Presles,0,0,0,2.26
38323,Pressins,40,0,0,2.63
38324,Primarette,10,3.5,0,2.42
38325,Proveysieux,10,2.4,0,2.41
38326,Prunières,34,3,0,2.26
38328,Quaix-en-Chartreuse,31,1.4,0,2.49
38329,Quet-en-Beaumont,0,0,0,2.31
38330,Quincieu,5,0,0,2.34
38331,Réaumont,50,0,0,2.59
38332,Renage,149,1.9,0,2.27
38333,Rencurel,15,0,0,2.19
38334,Revel,30,2.9,0,2.47
38335,Revel-Tourdan,40,1.1,0,2.31
38336,Reventin-Vaugris,54,1.3,0,2.51
38337,Rives,306,4,0,2.24
38338,La Rivière,26,0,0,2.59
38339,Roche,49,0.6,0,2.56
38340,Les Roches-de-Condrieu,103,1.2,0,2.07
38341,Rochetoirin,49,0,0,2.47
38342,Roissard,15,0,0,2.39
38343,Romagnieu,41,2.2,0,2.38
38344,Roussillon,385,3,0,2.31
38345,Rovon,20,0,0,2.55
38346,Royas,0,0,0,2.49
38347,Roybon,43,2.2,0,2.06
38348,Ruy-Montceau,154,0.3,0,2.46
38349,Sablons,59,1.4,0,2.31
38350,Sainte-Agnès,15,0,0,2.55
38351,Saint-Agnin-sur-Bion,10,1.3,0,2.62
38352,Saint-Alban-de-Roche,115,1.1,0,2.34
38353,Saint-Alban-du-Rhône,16,2.6,0,2.35
38354,Saint-Albin-de-Vaulserre,5,0,0,2.46
38355,Saint-Andéol,5,0,0,2.1
38356,Saint-André-en-Royans,5,0,0,2.16
38357,Saint-André-le-Gaz,80,2.8,0,2.47
38358,Sainte-Anne-sur-Gervonde,27,0,0,2.6
38359,Saint Antoine l'Abbaye,50,1.8,0,2.22
38360,Saint-Appolinard,5,0,0,2.5
38361,Saint-Arey,0,14.3,0,2.2
38362,Saint-Aupre,10,3.4,0,2.57
38363,Saint-Barthélemy,46,2.7,0,2.45
38364,Saint-Barthélemy-de-Séchilienne,0,0,0,2.48
38365,Saint-Baudille-de-la-Tour,20,0,0,2.53
38366,Saint-Baudille-et-Pipet,40,3.8,0,2.03
38368,Saint-Blaise-du-Buis,42,2.5,0,2.6
38369,Sainte-Blandine,21,0,0,2.48
38370,Saint-Bonnet-de-Chavagne,15,0,0,2.48
38372,Saint-Bueil,30,1.8,0,2.34
38373,Saint-Cassien,25,1,0,2.35
38374,Saint-Chef,95,1.8,0,2.51
38375,Saint-Christophe-en-Oisans,0,9.1,0,1.82
38376,Saint-Christophe-sur-Guiers,46,1.4,0,2.3
38377,Saint-Clair-de-la-Tour,131,1.1,0,2.37
38378,Saint-Clair-du-Rhône,130,1,0,2.35
38379,Saint-Clair-sur-Galaure,5,0,0,2.23
38380,Saint-Didier-de-Bizonnes,10,8.3,0,2.59
38381,Saint-Didier-de-la-Tour,79,1.2,0,2.56
38382,Saint-Égrève,735,2.8,0,2.2
38383,Saint-Étienne-de-Crossey,57,0,0,2.34
38384,Saint-Étienne-de-Saint-Geoirs,125,0.3,0,2.3
38386,Saint-Geoire-en-Valdaine,80,2.3,0,2.43
38387,Saint-Geoirs,0,0,0,2.33
38388,Saint-Georges-de-Commiers,70,0.5,0,2.54
38389,Saint-Georges-d'Espéranche,120,1.8,0,2.38
38390,Saint-Gervais,41,0,0,2.46
38391,Saint-Guillaume,0,0,0,2.25
38392,Saint-Hilaire-de-Brens,15,2.1,0,2.56
38393,Saint-Hilaire-de-la-Côte,30,1.6,0,2.5
38394,Saint-Hilaire-du-Rosier,55,0,0,2.33
38395,Plateau-des-Petites-Roches,75,1.6,0,2.47
38396,Saint-Honoré,20,0,0,2.48
38397,Saint-Ismier,223,1.5,0,2.29
38398,Saint-Jean-d'Avelanne,30,0,0,2.54
38399,Saint-Jean-de-Bournay,166,1.2,0,2.15
38400,Saint-Jean-de-Moirans,97,3.7,0,2.48
38401,Saint-Jean-de-Soudain,64,2.4,0,2.64
38402,Saint-Jean-de-Vaulx,35,0,0,2.46
38403,Saint-Jean-d'Hérans,5,0,0,2.04
38404,Saint-Jean-le-Vieux,5,0,0,2.66
38405,Saint-Joseph-de-Rivière,40,0,0,2.48
38406,Saint-Julien-de-l'Herms,10,0,0,2.37
38407,La Sure en Chartreuse,20,0,0,2.35
38408,Saint-Just-Chaleyssin,71,1.5,0,2.57
38409,Saint-Just-de-Claix,58,2.7,0,2.4
38410,Saint-Lattier,21,0,0,2.43
38412,Saint-Laurent-du-Pont,180,0.8,0,2.17
38413,Saint-Laurent-en-Beaumont,10,0,0,2.27
38414,Sainte-Luce,0,0,0,2.86
38415,Saint-Marcel-Bel-Accueil,40,0,0,2.49
38416,Saint-Marcellin,319,3.3,1,1.9
38417,Sainte-Marie-d'Alloix,20,2.7,0,2.53
38418,Sainte-Marie-du-Mont,0,0,0,2.07
38419,Saint-Martin-de-Clelles,15,0,0,2.2
38420,Saint-Martin-de-Vaulserre,15,4.8,0,2.48
38421,Saint-Martin-d'Hères,1597,5.4,0,2.06
38422,Saint-Martin-d'Uriage,150,2.7,0,2.43
38423,Saint-Martin-le-Vinoux,290,6.4,0,2.24
38424,Saint-Maurice-en-Trièves,14,0,0,1.98
38425,Saint-Maurice-l'Exil,251,1.4,0,2.53
38426,Saint-Maximin,10,1.8,0,2.3
38427,Saint-Michel-de-Saint-Geoirs,5,4,0,2.35
38428,Saint-Michel-en-Beaumont,5,33.3,0,1.82
38429,Saint-Michel-les-Portes,15,4.2,0,2.31
38430,Saint-Mury-Monteymond,5,0,0,2.38
38431,Saint-Nazaire-les-Eymes,76,1.6,0,2.5
38432,Saint-Nicolas-de-Macherin,16,1.4,0,2.55
38433,Saint-Nizier-du-Moucherotte,30,1.2,0,2.41
38434,Saint-Ondras,5,0,0,2.47
38436,Saint-Paul-de-Varces,63,2.9,0,2.62
38437,Saint-Paul-d'Izeaux,5,0,0,2.29
38438,Saint-Paul-lès-Monestier,5,5.1,0,2.57
38439,Crêts en Belledonne,133,1.6,0,2.55
38440,Saint-Pierre-de-Bressieux,15,0,0,2.3
38442,Saint-Pierre-de-Chartreuse,40,2.3,0,2.17
38443,Saint-Pierre-de-Chérennes,5,2.5,0,2.26
38444,Saint-Pierre-de-Méaroz,5,7.7,0,1.97
38445,Saint-Pierre-de-Mésage,25,0,0,2.53
38446,Saint-Pierre-d'Entremont,10,1.8,0,2.13
38448,Saint-Prim,15,0,0,2.53
38449,Saint-Quentin-Fallavier,285,2.3,0,2.54
38450,Saint-Quentin-sur-Isère,51,3.6,0,2.6
38451,Saint-Romain-de-Jalionas,81,0.8,0,2.59
38452,Saint-Romain-de-Surieu,5,0,0,2.58
38453,Saint-Romans,71,0.7,0,2.4
38454,Saint-Sauveur,45,0.7,0,2.43
38455,Saint-Savin,132,1.5,0,2.56
38456,Châtel-en-Trièves,10,0,0,2.2
38457,Saint-Siméon-de-Bressieux,117,1.2,0,2.33
38458,Saint-Sorlin-de-Morestel,15,0,0,2.43
38459,Saint-Sorlin-de-Vienne,37,0,0,2.71
38460,Saint-Sulpice-des-Rivoires,20,5.4,0,2.38
38462,Saint-Théoffrey,15,5.5,0,2.71
38463,Saint-Vérand,70,2,0,2.31
38464,Saint-Victor-de-Cessieu,87,2.4,0,2.61
38465,Saint-Victor-de-Morestel,61,2.3,0,2.52
38466,Saint-Vincent-de-Mercuze,30,0.8,0,2.34
38467,Salagnon,35,0,0,2.63
38468,Salaise-sur-Sanne,185,2.9,0,2.38
38469,La Salette-Fallavaux,5,0,0,2
38470,La Salle-en-Beaumont,5,3.4,0,2.19
38471,Le Sappey-en-Chartreuse,30,1.1,0,2.55
38472,Sarcenas,0,5.6,0,2.49
38473,Sardieu,51,1.2,0,2.66
38474,Sassenage,429,2.9,0,2.26
38475,Satolas-et-Bonce,89,2.8,0,2.65
38476,Savas-Mépin,10,0,0,2.7
38478,Séchilienne,51,0,0,2.6
38479,Porte-des-Bonnevaux,55,0.7,0,2.58
38480,Septème,70,0,0,2.48
38481,Sérézin-de-la-Tour,37,1.4,0,2.89
38483,Sermérieu,50,0,0,2.36
38484,Serpaize,33,0,0,2.76
38485,Seyssinet-Pariset,511,3.1,0,2.09
38486,Seyssins,281,1.4,0,2.29
38487,Seyssuel,57,0.6,0,2.5
38488,Siccieu-Saint-Julien-et-Carisieu,5,0,0,2.53
38489,Siévoz,20,0,0,2.22
38490,Sillans,41,0.7,0,2.53
38492,Sinard,31,1.9,0,2.52
38494,Soleymieu,26,1.5,0,2.51
38495,La Sône,35,0,0,2.21
38496,Sonnay,35,0,0,2.49
38497,Sousville,5,0,0,2.13
38498,Succieu,25,1.6,0,2.62
38499,Susville,51,0.9,0,2.11
38500,Têche,5,1.9,0,2.45
38501,Tencin,75,1.1,0,2.42
38503,La Terrasse,80,1,0,2.32
38504,Theys,50,0.6,0,2.33
38505,Thodure,25,4.5,0,2.4
38507,Tignieu-Jameyzieu,177,2.4,0,2.69
38508,Torchefelon,19,0,0,2.66
38509,La Tour-du-Pin,442,4.9,1,2.1
38511,Le Touvet,105,1.2,0,2.35
38512,Tramolé,5,0,0,2.77
38513,Treffort,11,10.5,0,2.95
38514,Tréminis,5,0,0,2.09
38515,Trept,74,1.2,0,2.51
38516,La Tronche,261,2.7,0,1.99
38517,Tullins,455,2.5,0,2.3
38518,Valbonnais,10,0,0,2.06
38519,Valencin,86,0.9,0,2.68
38520,Valencogne,15,0,0,2.65
38521,La Valette,10,0,0,1.89
38522,Valjouffrey,5,0,0,1.84
38523,Varacieux,15,0,0,2.39
38524,Varces-Allières-et-Risset,318,2.3,0,2.36
38525,Vasselin,15,0,0,2.43
38526,Vatilieu,15,0,0,2.32
38527,Vaujany,15,6.7,0,2.05
38528,Vaulnaveys-le-Bas,36,2,0,2.48
38529,Vaulnaveys-le-Haut,106,1.7,0,2.37
38530,Vaulx-Milieu,95,0.9,0,2.33
38531,Velanne,26,2.2,0,2.45
38532,Vénérieu,10,0,0,2.93
38533,Venon,21,0,0,2.31
38535,Vernas,20,4.8,0,2.52
38536,Vernioz,40,0.9,0,2.47
38537,La Verpillière,349,4.5,0,2.47
38538,Le Versoud,168,2,0,2.39
38539,Vertrieu,10,1.8,0,2.39
38540,Veurey-Voroize,40,1.7,0,2.44
38542,Veyssilieu,15,0,0,2.44
38543,Vézeronce-Curtin,71,1.7,0,2.38
38544,Vienne,1619,4.3,0,2.06
38545,Vif,314,1.3,0,2.37
38546,Vignieu,10,0,0,2.5
38547,Villard-Bonnot,356,3.3,0,2.26
38548,Villard-de-Lans,207,2.9,0,2.13
38549,Villard-Notre-Dame,0,0,0,1.87
38550,Villard-Reculas,0,0,0,1.7
38551,Villard-Reymond,0,0,0,2.29
38552,Villard-Saint-Christophe,5,0,0,2.58
38553,Villefontaine,1050,4.9,1,2.64
38554,Villemoirieu,64,2.8,0,2.55
38555,Villeneuve-de-Marc,65,0,0,2.42
38556,Ville-sous-Anjou,40,3.1,0,2.26
38557,Villette-d'Anthon,173,4,0,2.63
38558,Villette-de-Vienne,40,0,0,2.58
38559,Vinay,138,1.3,0,2.19
38560,Val-de-Virieu,40,0.8,0,2.28
38561,Viriville,79,4.3,0,2.38
38562,Vizille,425,5.7,0,2.09
38563,Voiron,1056,3.1,0,1.99
