Code,LIBCOM,nbEntreprises,RP,nonDiplomes,MFS
60530,Rémérangles,8,94,0,0
60531,Remy,90,757,13.9,0
60533,Ressons-sur-Matz,123,757,21.8,1
60534,Rethondes,22,280,0,0
60535,Reuil-sur-Brêche,18,121,0,0
60536,Rhuis,3,58,100,0
60537,Ribécourt-Dreslincourt,162,1603,23,0
60538,Ricquebourg,10,107,15.8,0
60539,Rieux,89,636,9.5,0
60540,Rivecourt,45,239,46.4,0
60541,Roberval,27,131,12.5,0
60542,Rochy-Condé,50,406,3.3,0
60543,Rocquemont,11,45,50,0
60544,Rocquencourt,8,76,20,0
60545,Romescamps,17,213,22.2,0
60546,Rosières,8,49,0,0
60547,Rosoy,23,243,8.3,0
60548,Rosoy-en-Multien,33,224,8.7,0
60549,Rotangy,7,85,20,0
60550,Rothois,5,77,0,0
60551,Rousseloy,16,115,0,0
60552,Rouville,15,91,0,0
60553,Rouvillers,9,102,0,0
60554,Rouvres-en-Multien,20,174,6.2,0
60555,Rouvroy-les-Merles,2,19,0,0
60556,Royaucourt,9,82,60,0
60557,Roy-Boissy,11,135,0,0
60558,Roye-sur-Matz,14,191,5.3,0
60559,La Rue-Saint-Pierre,42,323,3.3,0
60560,Rully,55,274,0,0
60561,Russy-Bémont,10,76,0,0
60562,Sacy-le-Grand,82,644,13.5,0
60563,Sacy-le-Petit,19,233,21.7,0
60564,Sains-Morainvillers,8,107,7.7,0
60565,Saint-André-Farivillers,29,205,15.4,0
60566,Saint-Arnoult,7,89,0,0
60567,Saint-Aubin-en-Bray,38,434,16.7,0
60568,Saint-Aubin-sous-Erquery,12,127,18.2,0
60569,Saint-Crépin-aux-Bois,21,92,0,0
60570,Saint-Crépin-Ibouvillers,123,562,6.5,0
60571,Saint-Deniscourt,3,30,N/A,0
60572,Saint-Étienne-Roilaye,21,135,20,0
60573,Sainte-Eusoye,11,119,0,0
60574,Saint-Félix,22,233,0,0
60575,Sainte-Geneviève,237,1295,11.9,0
60576,Saint-Germain-la-Poterie,11,196,7.2,0
60577,Saint-Germer-de-Fly,86,734,13.9,0
60578,Saintines,31,428,18.5,0
60579,Saint-Jean-aux-Bois,16,151,20,0
60581,Saint-Just-en-Chaussée,280,2719,24.8,1
60582,Saint-Léger-aux-Bois,32,340,7.7,0
60583,Saint-Léger-en-Bray,23,139,7.1,0
60584,Saint-Leu-d'Esserent,239,1982,22.5,0
60585,Saint-Martin-aux-Bois,13,119,23.1,0
60586,Saint-Martin-le-Nœud,42,430,25,0
60587,Saint-Martin-Longueau,85,582,8.5,0
60588,Saint-Maur,14,158,20.7,0
60589,Saint-Maximin,384,1235,15.6,0
60590,Saint-Omer-en-Chaussée,36,432,33.3,0
60591,Saint-Paul,91,654,4,0
60592,Saint-Pierre-es-Champs,24,284,22.8,0
60593,Saint-Pierre-lès-Bitry,10,54,0,0
60594,Saint-Quentin-des-Prés,11,114,8.4,0
60595,Saint-Remy-en-l'Eau,13,179,26.7,0
60596,Saint-Samson-la-Poterie,8,109,0,0
60597,Saint-Sauveur,95,692,16.7,0
60598,Saint-Sulpice,51,394,11.8,0
60599,Saint-Thibault,11,109,8.3,0
60600,Saint-Vaast-de-Longmont,32,249,0,0
60601,Saint-Vaast-lès-Mello,41,416,12.5,0
60602,Saint-Valery,5,22,0,0
60603,Salency,33,365,15.4,0
60604,Sarcus,9,102,14.3,0
60605,Sarnois,13,134,10,0
60608,Le Saulchoy,3,41,0,0
60609,Savignies,43,378,30.8,0
60610,Sempigny,38,320,20.8,0
60611,Senantes,25,249,6.7,0
60612,Senlis,1489,6670,14.6,1
60613,Senots,15,125,33.3,0
60614,Serans,17,93,16.7,0
60615,Sérévillers,3,45,16.7,0
60616,Sérifontaine,115,1192,19,0
60617,Sermaize,8,103,16.7,0
60618,Séry-Magneval,20,108,25,0
60619,Silly-le-Long,51,460,19.3,0
60620,Silly-Tillard,29,186,11.1,0
60621,Solente,7,55,0,0
60622,Sommereux,25,186,18.2,0
60623,Songeons,84,458,21.7,1
60624,Sully,8,73,0,0
60625,Suzoy,19,227,10.5,0
60626,Talmontiers,30,274,15,0
60627,Tartigny,13,108,11.1,0
60628,Therdonne,55,450,5.5,0
60629,Thérines,4,77,0,0
60630,Thibivillers,12,77,14.3,0
60631,Thiers-sur-Thève,70,445,4.3,0
60632,Thiescourt,35,297,20,0
60633,Thieuloy-Saint-Antoine,14,155,11.1,0
60634,Thieux,15,163,12.5,0
60635,Thiverny,53,455,16.4,0
60636,Thourotte,238,1992,21.6,0
60637,Thury-en-Valois,15,188,14.3,0
60638,Thury-sous-Clermont,29,257,18.2,0
60639,Tillé,109,523,18.2,0
60640,Tourly,9,72,14.3,0
60641,Tracy-le-Mont,82,710,11.7,0
60642,Tracy-le-Val,29,411,27.8,0
60643,Tricot,61,560,19.6,0
60644,Trie-Château,149,786,19.7,0
60645,Trie-la-Ville,9,136,13.4,0
60646,Troissereux,121,538,16.2,0
60647,Trosly-Breuil,94,870,22.5,0
60648,Troussencourt,10,126,30.9,0
60650,Trumilly,18,195,54.5,0
60651,Ully-Saint-Georges,100,751,12.1,0
60652,Valdampierre,43,364,14.7,0
60653,Valescourt,8,121,0,0
60654,Vandélicourt,8,110,0,0
60655,Varesnes,14,148,9.1,0
60656,Varinfroy,14,110,33.3,0
60657,Vauchelles,10,110,0,0
60658,Vauciennes,20,262,7.8,0
60659,Vaudancourt,20,65,25,0
60660,Le Vaumain,16,159,0,0
60661,Vaumoise,31,377,29.5,0
60662,Le Vauroux,17,191,10,0
60663,Velennes,6,99,0,0
60664,Vendeuil-Caply,18,189,23.1,0
60665,Venette,205,1233,23.1,0
60666,Ver-sur-Launette,58,468,10.8,0
60667,Verberie,268,1666,16.9,0
60668,Verderel-lès-Sauqueuse,19,297,5.9,0
60669,Verderonne,23,248,18.2,0
60670,Verneuil-en-Halatte,307,1964,15.4,0
60671,Versigny,25,140,8.3,0
60672,Vez,4,106,14.2,0
60673,Viefvillers,16,78,14.3,0
60674,Vieux-Moulin,58,254,16.7,0
60675,Vignemont,28,180,14.2,0
60676,Ville,29,302,14.3,0
60677,Villembray,12,98,27.3,0
60678,Villeneuve-les-Sablons,77,467,12.2,0
60679,La Villeneuve-sous-Thury,4,62,0,0
60680,Villeneuve-sur-Verberie,55,266,12.8,0
60681,Villers-Saint-Barthélemy,22,207,15.4,0
60682,Villers-Saint-Frambourg-Ognon,61,301,9.1,0
60683,Villers-Saint-Genest,17,151,23.5,0
60684,Villers-Saint-Paul,256,2457,27,0
60685,Villers-Saint-Sépulcre,38,371,19.4,0
60686,Villers-sous-Saint-Leu,126,918,7.3,0
60687,Villers-sur-Auchy,18,137,24.8,0
60688,Villers-sur-Bonnières,3,56,0,0
60689,Villers-sur-Coudun,85,555,3.6,0
60691,Villers-Vermont,8,52,0,0
60692,Villers-Vicomte,6,59,22.2,0
60693,Villeselve,8,143,8.3,0
60695,Vineuil-Saint-Firmin,134,630,10.8,0
60697,Vrocourt,3,18,0,0
60698,Wacquemoulin,6,117,0,0
60699,Wambez,5,65,0,0
60700,Warluis,72,507,18,0
60701,Wavignies,48,486,19.6,0
60702,Welles-Pérennes,7,92,17.6,0
60703,Aux Marais,27,330,33.6,0
61001,Alençon,1744,13315,29,1
61002,Almenêches,41,308,26.9,0
61005,Appenai-sous-Bellême,16,103,0,0
61006,Argentan,775,6697,28.5,1
61007,Athis-Val de Rouvre,203,1848,7.5,0
61008,Aube,48,573,27.8,0
61010,Aubry-le-Panthou,11,52,0,0
61011,Aubusson,16,170,17.6,0
61012,Auguaise,9,89,14.3,0
61013,Aunay-les-Bois,6,57,12.5,0
61014,Aunou-le-Faucon,11,97,25,0
61015,Aunou-sur-Orne,26,110,12.7,0
61017,Les Authieux-du-Puits,6,31,0,0
61018,Avernes-Saint-Gourgon,3,26,N/A,0
61020,Avoine,17,101,0,0
61021,Avrilly,7,47,0,0
61023,Bailleul,19,266,8.3,0
61024,Banvou,12,249,0,0
61026,Barville,13,86,0,0
61028,Bazoches-au-Houlme,35,185,6,0
61029,Bazoches-sur-Hoëne,68,406,8,0
61030,La Bazoque,4,100,0,0
61032,Beaufai,9,146,9.1,0
61034,Beaulieu,17,96,0,0
61035,Beauvain,9,120,7.1,0
61036,Belfonds,16,87,0,0
61037,Bellavilliers,20,58,0,0
61038,Bellême,198,672,19.1,0
61039,La Bellière,8,53,0,0
61040,Bellou-en-Houlme,31,467,4,0
61041,Bellou-le-Trichard,13,97,0,0
61043,Berd'huis,69,478,33.3,0
61044,Berjou,17,200,0,0
61046,Bizou,5,64,50,0
61048,Boëcé,5,46,0,0
61049,Boissei-la-Lande,8,50,0,0
61050,Cour-Maugis sur Huisne,59,289,33.3,0
61051,Boitron,24,124,12.4,0
61052,Bonnefoi,15,79,0,0
61053,Bonsmoulins,14,96,37.5,0
61054,Le Bosc-Renoult,8,99,10,0
61055,Boucé,32,272,0,0
61056,Le Bouillon,8,74,0,0
61060,Brethel,5,67,40,0
61061,Bretoncelles,89,663,15.9,0
61062,Brieux,1,40,25,0
61063,Briouze,82,719,15.1,1
61064,Brullemail,7,42,0,0
61066,Buré,5,50,0,0
61067,Bures,12,65,14.3,0
61068,Bursard,12,87,16.7,0
61069,Cahan,8,81,0,0
61070,Caligny,33,354,15.2,0
61071,Camembert,12,79,0,0
61072,Canapville,5,90,33.3,0
61074,Carrouges,69,271,15,1
61075,Ceaucé,65,588,8,0
61076,Le Cercueil,9,61,0,0
61077,Cerisé,77,356,29.8,0
61078,Cerisy-Belle-Étoile,32,302,0,0
61079,Ceton,94,732,10.6,0
61080,Chahains,4,32,50,0
61081,Chailloué,53,353,4,0
61082,Le Chalange,5,34,100,0
61084,Champcerie,12,67,0,0
61085,Le Champ-de-la-Pierre,5,17,0,0
61086,Les Champeaux,14,52,0,0
61087,Champeaux-sur-Sarthe,17,71,20,0
61088,Champ-Haut,4,22,N/A,0
61089,Champosoult,6,44,33.3,0
61091,Champsecret,49,419,13.9,0
61092,Chandai,43,273,21.4,0
61093,Chanu,47,521,5.7,0
61094,La Chapelle-au-Moine,17,252,5.9,0
61095,La Chapelle-Biche,7,213,18.2,0
61096,Rives d'Andaine,120,1308,15.7,0
61097,La Chapelle-Montligeon,50,282,33.3,0
61098,La Chapelle-près-Sées,24,172,24.7,0
61099,La Chapelle-Souëf,14,115,0,0
61100,La Chapelle-Viel,14,113,0,0
61101,Le Château-d'Almenêches,11,79,14.3,0
61102,Le Châtellier,8,170,8.3,0
61103,Chaumont,15,65,0,0
61104,La Chaux,2,25,N/A,0
61105,Chemilli,9,86,25,0
61107,Ciral,25,171,33.3,0
61108,Cisai-Saint-Aubin,10,82,25,0
61111,Colombiers,23,148,0,0
61113,Comblot,2,26,0,0
61114,Commeaux,12,67,33.3,0
61116,Sablons sur Huisne,119,928,17.8,0
61117,Condé-sur-Sarthe,137,1039,9.6,0
61118,Corbon,10,51,N/A,0
61120,Coudehard,6,36,33.3,0
61121,Coulimer,16,124,0,0
61122,Coulmer,10,38,0,0
61123,Coulonces,7,93,0,0
61124,La Coulonche,13,226,5.6,0
61126,Coulonges-sur-Sarthe,19,211,37.5,0
61129,Courgeon,26,154,0,0
61130,Courgeoût,25,181,11.1,0
61133,Courtomer,46,307,9.1,0
61137,Craménil,5,61,0,0
61138,Croisilles,17,81,0,0
61139,Crouttes,13,118,0,0
61140,Crulai,44,370,10.4,0
61141,Cuissai,15,174,0,0
61142,Dame-Marie,10,69,0,0
61143,Damigny,112,1260,24.6,0
61145,Domfront en Poiraie,267,2169,14.4,0
61146,Dompierre,9,177,0,0
61148,Durcet,12,124,0,0
61149,Échalou,11,154,0,0
61150,Échauffour,48,327,15.8,0
61151,Écorcei,13,152,22.5,0
61152,Écorches,3,42,20,0
61153,Écouché-les-Vallées,133,1014,10.3,0
61156,Essay,42,248,27.3,0
61158,Faverolles,5,62,0,0
61159,Fay,3,34,N/A,0
61160,Feings,15,87,0,0
61162,La Ferrière-au-Doyen,7,80,0,0
61163,La Ferrière-aux-Étangs,62,667,24.4,0
61164,La Ferrière-Béchet,22,94,0,0
61165,La Ferrière-Bochard,25,293,11,0
61166,Ferrières-la-Verrerie,11,75,0,0
61167,La Ferté-en-Ouche,175,1409,15.2,0
61168,La Ferté Macé,298,2515,24.7,0
61169,Flers,836,7341,16.5,0
61170,Fleuré,17,84,0,0
61171,Fontaine-les-Bassets,5,46,0,0
61176,Francheville,6,69,0,0
61178,La Fresnaie-Fayel,6,21,0,0
61180,Fresnay-le-Samson,4,40,0,0
61181,Gacé,121,884,21,1
61182,Gandelain,14,176,10,0
61183,Gâprée,7,63,12.5,0
61187,Les Genettes,8,91,0,0
61188,La Genevraie,16,43,0,0
61189,Giel-Courteilles,20,156,0,0
61190,Ginai,11,36,0,0
61192,Godisson,6,44,33.3,0
61193,La Gonfrière,14,122,0,0
61194,Monts-sur-Orne,36,361,7.1,0
61195,Le Grais,8,88,12.5,0
61196,Belforêt-en-Perche,114,749,15.4,0
61197,Guêprei,4,58,0,0
61198,Guerquesalles,9,57,0,0
61199,Habloville,20,142,0,0
61202,Hauterive,16,185,15.4,0
61203,Héloup,28,390,13,0
61206,L'Hôme-Chamondot,18,103,0,0
61207,Igé,34,303,0,0
61208,Irai,32,252,15.4,0
61209,Joué-du-Bois,21,184,8.4,0
61210,Joué-du-Plain,18,102,0,0
61211,Juvigny Val d'Andaine,87,1016,9.4,0
61212,Juvigny-sur-Orne,3,44,10,0
61213,Lalacelle,14,120,22.2,0
61214,L'Aigle,555,4137,22.3,1
61215,Laleu,19,159,0,0
61216,La Lande-de-Goult,16,84,28.6,0
61217,La Lande-de-Lougé,0,25,N/A,0
61218,La Lande-Patry,57,839,13.7,0
61219,La Lande-Saint-Siméon,11,65,0,0
61221,Landigou,9,184,0,0
61222,Landisacq,32,314,17.6,0
61224,Larré,20,173,7.7,0
61225,Lignères,5,13,N/A,0
61227,Lignou,0,65,0,0
61228,L'Orée-d'Écouves,21,313,14.4,0
61229,Loisail,5,58,0,0
61230,Longny les Villages,246,1390,11.7,1
61232,Lonlay-l'Abbaye,61,508,11.8,0
61233,Lonlay-le-Tesson,11,101,20,0
61234,Lonrai,35,446,5.6,0
61237,Lougé-sur-Maire,10,143,10,0
61238,Louvières-en-Auge,3,40,0,0
61240,Macé,20,222,N/A,0
61241,La Madeleine-Bouvet,16,185,0,0
61242,Le Mage,17,113,0,0
61243,Magny-le-Désert,51,600,15,0
61244,Mahéru,11,110,0,0
61248,Mantilly,41,247,28.6,0
61251,Marchemaisons,7,65,11.1,0
61252,Mardilly,3,63,N/A,0
61255,Mauves-sur-Huisne,41,269,6.2,0
61256,Médavy,5,62,0,0
61257,Méhoudin,3,48,0,0
61258,Le Mêle-sur-Sarthe,68,374,25,0
61259,Le Ménil-Bérard,8,30,0,0
61260,Le Ménil-de-Briouze,20,240,6.2,0
61261,Le Ménil-Broût,14,71,0,0
61262,Le Ménil-Ciboult,4,48,33.3,0
61263,Ménil-Erreux,11,91,0,0
61264,Ménil-Froger,7,29,50,0
61265,Ménil-Gondouin,10,82,0,0
61266,Le Ménil-Guyon,5,38,N/A,0
61267,Ménil-Hermei,10,88,0,0
61268,Ménil-Hubert-en-Exmes,7,55,25,0
61269,Ménil-Hubert-sur-Orne,33,212,0,0
61271,Le Ménil-Scelleur,8,43,0,0
61272,Le Ménil-Vicomte,0,9,N/A,0
61273,Ménil-Vin,4,28,0,0
61274,Les Menus,13,94,14.3,0
61275,Le Merlerault,78,401,16.7,0
61276,Merri,6,73,25,0
61277,La Mesnière,14,117,0,0
61278,Messei,75,833,10.1,0
61279,Mieuxcé,20,246,0,0
61281,Moncy,10,98,10,0
61283,Montabard,15,127,0,0
61284,Montchevrel,11,89,50,0
61286,Montgaudry,2,34,50,0
61287,Montilly-sur-Noireau,23,308,9.5,0
61288,Montmerrei,15,209,14.3,0
61289,Mont-Ormel,4,24,N/A,0
61290,Montreuil-au-Houlme,4,56,N/A,0
61291,Montreuil-la-Cambe,10,29,0,0
61292,Montsecret-Clairefougère,17,285,13,0
61293,Mortagne-au-Perche,312,1779,21.6,0
61294,Mortrée,75,528,16.3,0
61295,La Motte-Fouquet,4,69,0,0
61297,Moulins-la-Marche,64,334,0,0
61298,Moulins-sur-Orne,7,135,0,0
61300,Moutiers-au-Perche,35,193,27.4,0
61301,Neauphe-sous-Essai,11,89,8.3,0
61302,Neauphe-sur-Dive,5,60,0,0
61303,Nécy,35,215,0,0
61304,Neuilly-le-Bisson,11,105,0,0
61307,Neuville-sur-Touques,7,97,33.3,0
61308,Neuvy-au-Houlme,11,92,33.3,0
61309,Perche en Nocé,142,876,19.1,0
61310,Nonant-le-Pin,26,224,36.4,0
61314,Occagnes,25,248,5.6,0
61316,Ommoy,7,47,33.3,0
61317,Orgères,12,77,0,0
61319,Origny-le-Roux,13,118,25,0
61321,Pacé,14,174,8.3,0
61322,Parfondeval,1,47,100,0
61323,Le Pas-Saint-l'Homer,13,63,0,0
61324,Passais Villages,80,534,17.9,0
61326,Perrou,7,105,11.1,0
61327,Pervenchères,34,149,13.2,0
61328,Le Pin-au-Haras,13,122,0,0
61329,Le Pin-la-Garenne,34,261,14.7,0
61330,Planches,16,92,14.3,0
61331,Le Plantis,7,65,0,0
61332,Pointel,18,132,0,0
61333,Pontchardon,4,72,18.4,0
61336,Pouvrai,8,49,0,0
61339,Putanges-le-Lac,132,958,7.3,1
61341,Écouves,80,686,8,0
61342,Rai,58,625,18.2,0
61344,Rânes,57,480,12.5,0
61345,Rémalard en Perche,189,962,12.5,1
61346,Le Renouard,23,91,20,0
61347,Résenlieu,4,83,33.3,0
61348,Réveillon,19,166,14.4,0
61349,Ri,9,73,0,0
61350,La Roche-Mabile,11,69,0,0
61351,Roiville,11,57,0,0
61352,Rônai,3,68,0,0
61357,Rouperroux,9,76,0,0
61358,Sai,6,100,0,0
61360,Saint-Agnan-sur-Sarthe,7,48,33.3,0
61361,Saint-André-de-Briouze,11,73,0,0
61362,Saint-André-de-Messei,17,223,14,0
61363,Saint-Aquilin-de-Corbion,8,30,N/A,0
61365,Saint-Aubin-d'Appenai,9,178,23.5,0
61366,Saint-Aubin-de-Bonneval,10,55,0,0
61367,Saint-Aubin-de-Courteraie,9,65,0,0
61369,Saint-Bômer-les-Forges,38,445,23.1,0
61370,Saint-Brice,5,66,0,0
61371,Saint-Brice-sous-Rânes,6,64,0,0
61372,Saint-Céneri-le-Gérei,18,62,0,0
61373,Sainte-Céronne-lès-Mortagne,17,109,5.6,0
61374,Saint-Christophe-de-Chaulieu,1,39,0,0
61375,Boischampré,59,494,7.1,0
61376,Saint-Clair-de-Halouze,24,377,10.7,0
61379,Saint-Cyr-la-Rosière,23,115,20,0
61381,Saint-Denis-sur-Huisne,5,22,0,0
61382,Saint-Denis-sur-Sarthon,50,502,5.8,0
61384,Saint-Ellier-les-Bois,5,108,0,0
61385,Saint-Evroult-de-Montfort,16,145,30.1,0
61386,Saint-Evroult-Notre-Dame-du-Bois,24,213,11.1,0
61387,Saint-Fraimbault,34,263,7.8,0
61388,Saint-Fulgent-des-Ormes,10,73,0,0
61389,Sainte-Gauburge-Sainte-Colombe,68,545,21.9,1
61390,Saint-Georges-d'Annebecq,6,69,50,0
61391,Saint-Georges-des-Groseillers,130,1540,6.8,0
61392,Saint-Germain-d'Aunay,9,62,50,0
61393,Saint-Germain-de-Clairefeuille,11,63,N/A,0
61394,Saint-Germain-de-la-Coudre,40,356,25.2,0
61395,Saint-Germain-des-Grois,31,97,85.7,0
61396,Saint-Germain-de-Martigny,8,33,0,0
61397,Saint-Germain-du-Corbéis,136,1733,15.2,0
61398,Saint-Germain-le-Vieux,1,22,0,0
61399,Saint-Gervais-des-Sablons,2,37,0,0
61400,Saint-Gervais-du-Perron,9,140,45.1,0
61401,Saint-Gilles-des-Marais,8,43,0,0
61402,Saint-Hilaire-de-Briouze,13,114,0,0
61404,Saint-Hilaire-le-Châtel,43,269,10.6,0
61405,Saint-Hilaire-sur-Erre,22,220,0,0
61406,Saint-Hilaire-sur-Risle,13,140,0,0
61407,Sainte-Honorine-la-Chardonne,28,299,12,0
61408,Sainte-Honorine-la-Guillaume,15,158,0,0
61411,Saint-Jouin-de-Blavou,24,126,0,0
61412,Saint-Julien-sur-Sarthe,36,298,12,0
61413,Saint-Lambert-sur-Dive,7,60,0,0
61414,Saint-Langis-lès-Mortagne,62,422,9.5,1
61415,Saint-Léger-sur-Sarthe,20,140,50,0
61416,Saint-Léonard-des-Parcs,7,34,0,0
61418,Saint-Mard-de-Réno,39,182,12.5,0
61419,Sainte-Marguerite-de-Carrouges,9,108,0,0
61420,Sainte-Marie-la-Robert,4,44,N/A,0
61421,Saint-Mars-d'Égrenne,32,316,0,0
61422,Les Aspres,34,298,17.6,0
61423,Saint-Martin-d'Écublei,27,262,0,0
61424,Saint-Martin-des-Landes,9,84,14.3,0
61425,Saint-Martin-des-Pézerits,5,55,0,0
61426,Saint-Martin-du-Vieux-Bellême,31,287,12.5,0
61427,Saint-Martin-l'Aiguillon,8,91,N/A,0
61429,Charencey,47,350,9.1,0
61432,Saint-Michel-Tubœuf,29,266,5.3,0
61433,Saint-Nicolas-des-Bois,6,114,0,0
61435,Saint-Nicolas-de-Sommaire,16,115,9.1,0
61436,Sainte-Opportune,11,85,0,0
61438,Saint-Ouen-de-Sécherouvre,12,80,0,0
61439,Saint-Ouen-le-Brisoult,4,54,0,0
61440,Saint-Ouen-sur-Iton,53,376,6.3,0
61442,Saint-Patrice-du-Désert,15,99,33.3,0
61443,Saint-Paul,14,280,0,0
61444,Saint-Philbert-sur-Orne,6,58,0,0
61445,Saint-Pierre-d'Entremont,33,298,14.3,0
61446,Saint-Pierre-des-Loges,9,73,37.5,0
61447,Saint-Pierre-du-Regard,36,674,17.7,0
61448,Saint-Pierre-la-Bruyère,17,179,20,0
61450,Saint-Quentin-de-Blavou,9,30,0,0
61451,Saint-Quentin-les-Chardonnets,16,130,16.7,0
61452,Saint-Roch-sur-Égrenne,6,83,0,0
61453,Saint-Sauveur-de-Carrouges,16,115,0,0
61454,Sainte-Scolasse-sur-Sarthe,37,297,9.1,0
61456,Saint-Sulpice-sur-Risle,96,698,18.9,0
61457,Saint-Symphorien-des-Bruyères,28,214,0,0
61459,Saires-la-Verrerie,15,129,25,0
61460,Sap-en-Auge,57,381,31.2,0
61461,Le Sap-André,7,59,0,0
61462,Sarceaux,44,440,3.7,0
61463,Les Monts d'Andaine,60,739,3.6,0
61464,Sées,263,1935,23.6,0
61466,La Selle-la-Forge,49,590,6.5,0
61467,Semallé,22,149,0,0
61472,Sévigny,17,140,0,0
61473,Sevrai,14,101,20,0
61474,Gouffern en Auge,200,1680,11.8,1
61475,Soligny-la-Trappe,42,309,45.6,0
61476,Suré,11,120,25,0
61479,Tanques,7,68,0,0
61480,Tanville,11,103,0,0
61481,Tellières-le-Plessis,8,29,0,0
61482,Tessé-Froulay,5,167,66.7,0
61483,Bagnoles de l'Orne Normandie,211,1439,12.8,0
61484,Val-au-Perche,185,1542,16.1,1
61485,Ticheville,17,98,0,0
61486,Tinchebray-Bocage,216,2185,16,1
61487,Torchamp,9,131,22.2,0
61488,Touquettes,4,37,0,0
61490,Tournai-sur-Dive,10,128,6.7,0
61491,Tourouvre au Perche,189,1436,14.6,0
61492,Trémont,4,44,N/A,0
61493,La Trinité-des-Laitiers,6,27,0,0
61494,Trun,80,541,24.3,0
61497,Valframbert,76,653,29.6,0
61498,Vaunoise,3,50,0,0
61499,Les Ventes-de-Bourse,9,58,0,0
61500,La Ventrouze,13,60,66.7,0
61501,Verrières,18,175,33.3,0
61502,Vidai,3,41,20,0
61503,Vieux-Pont,2,95,0,0
61505,Villedieu-lès-Bailleul,18,86,33.3,0
61507,Villiers-sous-Mortagne,12,119,0,0
61508,Vimoutiers,217,1532,31.5,1
61510,Vitrai-sous-Laigle,8,89,0,0
61512,Les Yveteaux,4,44,0,0
62001,Ablain-Saint-Nazaire,69,772,10.4,0
62002,Ablainzevelle,6,85,0,0
62003,Acheville,22,253,5.6,0
62004,Achicourt,334,3637,19.3,0
62005,Achiet-le-Grand,41,390,16.7,0
62006,Achiet-le-Petit,9,138,0,0
62007,Acq,50,294,5.5,0
62008,Acquin-Westbécourt,40,318,0,0
62009,Adinfer,15,105,11.1,0
62010,Affringues,6,89,0,0
62011,Agnez-lès-Duisans,47,271,15.9,0
62012,Agnières,12,96,0,0
62013,Agny,75,806,15,0
62014,Aire-sur-la-Lys,598,4201,20.9,0
62015,Airon-Notre-Dame,5,90,0,0
62016,Airon-Saint-Vaast,4,77,12.5,0
62017,Aix-en-Ergny,8,78,20,0
62018,Aix-en-Issart,20,105,28.6,0
62019,Aix-Noulette,213,1649,14,0
62020,Alembon,26,229,0,0
62021,Alette,13,142,10,0
62022,Alincthun,26,136,10,0
62023,Allouagne,115,1209,16.8,0
62024,Alquines,44,348,8.1,0
62025,Ambleteuse,98,820,14.9,0
62026,Ambricourt,9,47,0,0
62027,Ambrines,6,82,11.1,0
62028,Ames,17,258,13.5,0
62029,Amettes,24,184,7.2,0
62030,Amplier,5,121,30,0
62031,Andres,59,582,9.1,0
62032,Angres,152,1916,17.7,0
62033,Annay,175,1769,15.1,0
62034,Annequin,99,891,20,0
62035,Annezin,263,2483,17.1,0
62036,Anvin,45,330,0,0
62037,Anzin-Saint-Aubin,163,1232,0,0
62038,Ardres,262,1871,12.3,1
62039,Arleux-en-Gohelle,66,352,8.7,0
62040,Arques,474,4156,23.4,0
62041,Arras,3239,21146,21.4,1
62042,Athies,45,420,12.5,0
62043,Les Attaques,136,814,3.9,0
62044,Attin,52,313,10,0
62045,Aubigny-en-Artois,113,634,22.4,0
62046,Aubin-Saint-Vaast,43,318,39.1,0
62047,Aubrometz,5,60,28.6,0
62048,Auchel,427,4284,32.1,0
62049,Auchy-au-Bois,10,206,6.3,0
62050,Auchy-lès-Hesdin,55,644,18.6,0
62051,Auchy-les-Mines,229,1903,17.6,0
62052,Audembert,28,165,8.3,0
62053,Audincthun,43,266,17.3,0
62054,Audinghen,39,248,23.1,0
62055,Audrehem,25,203,6.2,0
62056,Audresselles,47,279,11.5,0
62057,Audruicq,260,2172,18.8,1
62058,Aumerval,8,78,42.9,0
62059,Autingues,32,113,40,0
62060,Auxi-le-Château,143,1152,24.4,0
62061,Averdoingt,18,110,10,0
62062,Avesnes,0,20,0,0
62063,Avesnes-le-Comte,123,788,15.8,0
62064,Avesnes-lès-Bapaume,11,74,0,0
62065,Avion,574,7376,24.6,0
62066,Avondance,5,13,N/A,0
62067,Avroult,20,221,13.4,0
62068,Ayette,10,138,15.4,0
62069,Azincourt,21,117,0,0
62070,Bailleul-aux-Cornailles,17,96,25,0
62071,Bailleul-lès-Pernes,8,161,25,0
62072,Bailleulmont,2,100,20,0
62073,Bailleul-Sir-Berthoult,80,578,0,0
62074,Bailleulval,8,91,14.3,0
62075,Baincthun,79,500,4,0
62076,Bainghen,13,74,0,0
62077,Bajus,17,142,0,0
62078,Balinghem,38,447,4.8,0
62079,Bancourt,17,36,N/A,0
62080,Bapaume,255,1416,26.5,1
62081,Baralle,35,195,13.4,0
62082,Barastre,12,113,28.6,0
62083,Barlin,226,3239,23.2,0
62084,Barly,9,95,0,0
62085,Basseux,7,58,0,0
62086,Bavincourt,33,145,11.9,0
62087,Bayenghem-lès-Éperlecques,29,364,15.4,0
62088,Bayenghem-lès-Seninghem,13,130,0,0
62089,Bazinghen,21,151,0,0
62090,Béalencourt,5,58,20,0
62091,Beaudricourt,3,38,0,0
62092,Beaufort-Blavincourt,15,172,6.7,0
62093,Beaulencourt,10,108,50,0
62094,Beaumerie-Saint-Martin,19,154,0,0
62095,Beaumetz-lès-Aire,5,95,0,0
